representative	cluster_size
GCF_040644575.1_ASM4064457v1_genomic.fna.gz	1
GCF_040644655.1_ASM4064465v1_genomic.fna.gz	1
GCF_040644675.1_ASM4064467v1_genomic.fna.gz	1
GCF_040644695.1_ASM4064469v1_genomic.fna.gz	1
GCF_040644915.1_ASM4064491v1_genomic.fna.gz	1
GCF_040645015.1_ASM4064501v1_genomic.fna.gz	1
GCF_040645135.1_ASM4064513v1_genomic.fna.gz	1
GCF_040645155.1_ASM4064515v1_genomic.fna.gz	1
GCF_040645175.1_ASM4064517v1_genomic.fna.gz	2
GCF_040645215.1_ASM4064521v1_genomic.fna.gz	1
GCF_040645235.1_ASM4064523v1_genomic.fna.gz	2
GCF_040645275.1_ASM4064527v1_genomic.fna.gz	1
GCF_040645295.1_ASM4064529v1_genomic.fna.gz	1
GCF_040645305.1_ASM4064530v1_genomic.fna.gz	1
GCF_040645335.1_ASM4064533v1_genomic.fna.gz	1
GCF_040645375.1_ASM4064537v1_genomic.fna.gz	1
GCF_040645395.1_ASM4064539v1_genomic.fna.gz	1
GCF_040645455.1_ASM4064545v1_genomic.fna.gz	1
GCF_040645475.1_ASM4064547v1_genomic.fna.gz	2
GCF_040645495.1_ASM4064549v1_genomic.fna.gz	1
GCF_040645575.1_ASM4064557v1_genomic.fna.gz	1
GCF_040645635.1_ASM4064563v1_genomic.fna.gz	1
GCF_040645755.1_ASM4064575v1_genomic.fna.gz	1
GCF_040645795.1_ASM4064579v1_genomic.fna.gz	1
GCF_040645895.1_ASM4064589v1_genomic.fna.gz	1
GCF_040645935.1_ASM4064593v1_genomic.fna.gz	2
GCF_040645975.1_ASM4064597v1_genomic.fna.gz	2
GCF_040646035.1_ASM4064603v1_genomic.fna.gz	1
GCF_040646115.1_ASM4064611v1_genomic.fna.gz	24
GCF_040646295.1_ASM4064629v1_genomic.fna.gz	1
GCF_040646315.1_ASM4064631v1_genomic.fna.gz	1
GCF_040646475.1_ASM4064647v1_genomic.fna.gz	2
GCF_040646515.1_ASM4064651v1_genomic.fna.gz	12
GCF_040646535.1_ASM4064653v1_genomic.fna.gz	1
GCF_040646615.1_ASM4064661v1_genomic.fna.gz	2
GCF_040646795.1_ASM4064679v1_genomic.fna.gz	2
GCF_040646835.1_ASM4064683v1_genomic.fna.gz	2
GCF_040646935.1_ASM4064693v1_genomic.fna.gz	1
GCF_040647015.1_ASM4064701v1_genomic.fna.gz	2
GCF_040647135.1_ASM4064713v1_genomic.fna.gz	2
GCF_040647175.1_ASM4064717v1_genomic.fna.gz	1
GCF_040647275.1_ASM4064727v1_genomic.fna.gz	1
GCF_040647335.1_ASM4064733v1_genomic.fna.gz	2
GCF_040647455.1_ASM4064745v1_genomic.fna.gz	2
GCF_040647495.1_ASM4064749v1_genomic.fna.gz	8
GCF_040647555.1_ASM4064755v1_genomic.fna.gz	1
GCF_040647575.1_ASM4064757v1_genomic.fna.gz	5
GCF_040647635.1_ASM4064763v1_genomic.fna.gz	5
GCF_040647655.1_ASM4064765v1_genomic.fna.gz	4
GCF_040647715.1_ASM4064771v1_genomic.fna.gz	1
GCF_040647735.1_ASM4064773v1_genomic.fna.gz	6
GCF_040647875.1_ASM4064787v1_genomic.fna.gz	1
GCF_040647935.1_ASM4064793v1_genomic.fna.gz	3
GCF_040647955.1_ASM4064795v1_genomic.fna.gz	3
GCF_040647995.1_ASM4064799v1_genomic.fna.gz	1
GCF_040648015.1_ASM4064801v1_genomic.fna.gz	2
GCF_040648095.1_ASM4064809v1_genomic.fna.gz	1
GCF_040648255.1_ASM4064825v1_genomic.fna.gz	2
GCF_040648295.1_ASM4064829v1_genomic.fna.gz	1
GCF_040648375.1_ASM4064837v1_genomic.fna.gz	1
GCF_040648455.1_ASM4064845v1_genomic.fna.gz	1
GCF_040648615.1_ASM4064861v1_genomic.fna.gz	1
GCF_040648675.1_ASM4064867v1_genomic.fna.gz	3
GCF_040648715.1_ASM4064871v1_genomic.fna.gz	2
GCF_040648755.1_ASM4064875v1_genomic.fna.gz	2
GCF_040648795.1_ASM4064879v1_genomic.fna.gz	4
GCF_040648935.1_ASM4064893v1_genomic.fna.gz	1
GCF_040649275.1_ASM4064927v1_genomic.fna.gz	1
GCF_040649315.1_ASM4064931v1_genomic.fna.gz	2
GCF_040649335.1_ASM4064933v1_genomic.fna.gz	1
GCF_040649495.1_ASM4064949v1_genomic.fna.gz	1
GCF_040649515.1_ASM4064951v1_genomic.fna.gz	1
GCF_040649555.1_ASM4064955v1_genomic.fna.gz	2
GCF_040649935.1_ASM4064993v1_genomic.fna.gz	1
GCF_040649995.1_ASM4064999v1_genomic.fna.gz	1
GCF_040650095.1_ASM4065009v1_genomic.fna.gz	1
GCF_040650155.1_ASM4065015v1_genomic.fna.gz	1
GCF_040650175.1_ASM4065017v1_genomic.fna.gz	2
GCF_040650555.1_ASM4065055v1_genomic.fna.gz	2
GCF_040650575.1_ASM4065057v1_genomic.fna.gz	1
GCF_040650595.1_ASM4065059v1_genomic.fna.gz	12
GCF_040650695.1_ASM4065069v1_genomic.fna.gz	1
GCF_040650735.1_ASM4065073v1_genomic.fna.gz	2
GCF_040650855.1_ASM4065085v1_genomic.fna.gz	1
GCF_040650915.1_ASM4065091v1_genomic.fna.gz	3
GCF_040650935.1_ASM4065093v1_genomic.fna.gz	1
GCF_040650955.1_ASM4065095v1_genomic.fna.gz	1
GCF_040651075.1_ASM4065107v1_genomic.fna.gz	1
GCF_040651095.1_ASM4065109v1_genomic.fna.gz	2
GCF_040651275.1_ASM4065127v1_genomic.fna.gz	3
GCF_040651375.1_ASM4065137v1_genomic.fna.gz	1
GCF_040651435.1_ASM4065143v1_genomic.fna.gz	2
GCF_040651455.1_ASM4065145v1_genomic.fna.gz	1
GCF_040651475.1_ASM4065147v1_genomic.fna.gz	2
GCF_040651535.1_ASM4065153v1_genomic.fna.gz	3
GCF_040651555.1_ASM4065155v1_genomic.fna.gz	1
GCF_040651595.1_ASM4065159v1_genomic.fna.gz	1
GCF_040651615.1_ASM4065161v1_genomic.fna.gz	2
GCF_040651655.1_ASM4065165v1_genomic.fna.gz	1
GCF_040651715.1_ASM4065171v1_genomic.fna.gz	5
GCF_040651725.1_ASM4065172v1_genomic.fna.gz	2
GCF_040651755.1_ASM4065175v1_genomic.fna.gz	2
GCF_040651775.1_ASM4065177v1_genomic.fna.gz	2
GCF_040651795.1_ASM4065179v1_genomic.fna.gz	1
GCF_040651815.1_ASM4065181v1_genomic.fna.gz	1
GCF_040651895.1_ASM4065189v1_genomic.fna.gz	2
GCF_040651925.1_ASM4065192v1_genomic.fna.gz	1
GCF_040652075.1_ASM4065207v1_genomic.fna.gz	6
GCF_040652135.1_ASM4065213v1_genomic.fna.gz	1
GCF_040652175.1_ASM4065217v1_genomic.fna.gz	1
GCF_040652195.1_ASM4065219v1_genomic.fna.gz	2
GCF_040652215.1_ASM4065221v1_genomic.fna.gz	1
GCF_040652235.1_ASM4065223v1_genomic.fna.gz	2
GCF_040652255.1_ASM4065225v1_genomic.fna.gz	1
GCF_040652275.1_ASM4065227v1_genomic.fna.gz	1
GCF_040652315.1_ASM4065231v1_genomic.fna.gz	2
GCF_040652335.1_ASM4065233v1_genomic.fna.gz	1
GCF_040652395.1_ASM4065239v1_genomic.fna.gz	1
GCF_040652415.1_ASM4065241v1_genomic.fna.gz	1
GCF_040652455.1_ASM4065245v1_genomic.fna.gz	2
GCF_040652555.1_ASM4065255v1_genomic.fna.gz	10
GCF_040652655.1_ASM4065265v1_genomic.fna.gz	1
GCF_040652675.1_ASM4065267v1_genomic.fna.gz	5
GCF_040652775.1_ASM4065277v1_genomic.fna.gz	4
GCF_040652935.1_ASM4065293v1_genomic.fna.gz	1
GCF_040652975.1_ASM4065297v1_genomic.fna.gz	1
GCF_040653095.1_ASM4065309v1_genomic.fna.gz	1
GCF_040653155.1_ASM4065315v1_genomic.fna.gz	1
GCF_040653215.1_ASM4065321v1_genomic.fna.gz	1
GCF_040653375.1_ASM4065337v1_genomic.fna.gz	1
GCF_040653415.1_ASM4065341v1_genomic.fna.gz	4
GCF_040653495.1_ASM4065349v1_genomic.fna.gz	2
GCF_040653555.1_ASM4065355v1_genomic.fna.gz	2
GCF_040653595.1_ASM4065359v1_genomic.fna.gz	1
GCF_040653615.1_ASM4065361v1_genomic.fna.gz	2
GCF_040653635.1_ASM4065363v1_genomic.fna.gz	1
GCF_040653655.1_ASM4065365v1_genomic.fna.gz	1
GCF_040653675.1_ASM4065367v1_genomic.fna.gz	1
GCF_040653755.1_ASM4065375v1_genomic.fna.gz	1
GCF_040653835.1_ASM4065383v1_genomic.fna.gz	1
GCF_040653935.1_ASM4065393v1_genomic.fna.gz	1
GCF_040653955.1_ASM4065395v1_genomic.fna.gz	1
GCF_040654055.1_ASM4065405v1_genomic.fna.gz	1
GCF_040654135.1_ASM4065413v1_genomic.fna.gz	1
GCF_040654235.1_ASM4065423v1_genomic.fna.gz	1
GCF_040654255.1_ASM4065425v1_genomic.fna.gz	1
GCF_040654295.1_ASM4065429v1_genomic.fna.gz	1
GCF_040654395.1_ASM4065439v1_genomic.fna.gz	1
GCF_040654455.1_ASM4065445v1_genomic.fna.gz	1
GCF_040654515.1_ASM4065451v1_genomic.fna.gz	1
GCF_040654575.1_ASM4065457v1_genomic.fna.gz	1
GCF_040654625.1_ASM4065462v1_genomic.fna.gz	1
GCF_040654735.1_ASM4065473v1_genomic.fna.gz	1
GCF_040654775.1_ASM4065477v1_genomic.fna.gz	2
GCF_040654795.1_ASM4065479v1_genomic.fna.gz	1
GCF_040654835.1_ASM4065483v1_genomic.fna.gz	1
GCF_040654875.1_ASM4065487v1_genomic.fna.gz	1
GCF_040654975.1_ASM4065497v1_genomic.fna.gz	1
GCF_040655015.1_ASM4065501v1_genomic.fna.gz	1
GCF_040655035.1_ASM4065503v1_genomic.fna.gz	2
GCF_040655055.1_ASM4065505v1_genomic.fna.gz	4
GCF_040655195.1_ASM4065519v1_genomic.fna.gz	2
GCF_040655295.1_ASM4065529v1_genomic.fna.gz	1
GCF_040655335.1_ASM4065533v1_genomic.fna.gz	2
GCF_040655375.1_ASM4065537v1_genomic.fna.gz	3
GCF_040655415.1_ASM4065541v1_genomic.fna.gz	1
GCF_040655535.1_ASM4065553v1_genomic.fna.gz	2
GCF_040655595.1_ASM4065559v1_genomic.fna.gz	1
GCF_040655755.1_ASM4065575v1_genomic.fna.gz	1
GCF_040655775.1_ASM4065577v1_genomic.fna.gz	1
GCF_040655835.1_ASM4065583v1_genomic.fna.gz	1
GCF_040655955.1_ASM4065595v1_genomic.fna.gz	1
GCF_040656055.1_ASM4065605v1_genomic.fna.gz	3
GCF_040656255.1_ASM4065625v1_genomic.fna.gz	2
GCF_040656295.1_ASM4065629v1_genomic.fna.gz	1
GCF_040656355.1_ASM4065635v1_genomic.fna.gz	2
GCF_040656485.1_ASM4065648v1_genomic.fna.gz	2
GCF_040656555.1_ASM4065655v1_genomic.fna.gz	1
GCF_040659615.1_ASM4065961v1_genomic.fna.gz	1
GCF_040660055.1_ASM4066005v1_genomic.fna.gz	1
GCF_040660095.1_ASM4066009v1_genomic.fna.gz	7
GCF_040660135.1_ASM4066013v1_genomic.fna.gz	1
GCF_040660235.1_ASM4066023v1_genomic.fna.gz	1
GCF_040660255.1_ASM4066025v1_genomic.fna.gz	6
GCF_040660275.1_ASM4066027v1_genomic.fna.gz	1
GCF_040673935.1_ASM4067393v1_genomic.fna.gz	1
GCF_040674255.1_ASM4067425v1_genomic.fna.gz	3
GCF_040674455.1_ASM4067445v1_genomic.fna.gz	1
GCF_040674515.1_ASM4067451v1_genomic.fna.gz	4
GCF_040674555.1_ASM4067455v1_genomic.fna.gz	5
GCF_040674675.1_ASM4067467v1_genomic.fna.gz	1
GCF_040674795.1_ASM4067479v1_genomic.fna.gz	1
GCF_040674815.1_ASM4067481v1_genomic.fna.gz	1
GCF_040674925.1_ASM4067492v1_genomic.fna.gz	1
GCF_040674975.1_ASM4067497v1_genomic.fna.gz	1
GCF_040675075.1_ASM4067507v1_genomic.fna.gz	1
GCF_040675115.1_ASM4067511v1_genomic.fna.gz	1
GCF_040675275.1_ASM4067527v1_genomic.fna.gz	4
GCF_040675365.1_ASM4067536v1_genomic.fna.gz	1
GCF_040675565.1_ASM4067556v1_genomic.fna.gz	1
GCF_040675635.1_ASM4067563v1_genomic.fna.gz	1
GCF_040676655.1_ASM4067665v1_genomic.fna.gz	2
GCF_040676675.1_ASM4067667v1_genomic.fna.gz	1
GCF_040676695.1_ASM4067669v1_genomic.fna.gz	1
GCF_040676755.1_ASM4067675v1_genomic.fna.gz	2
GCF_040676795.1_ASM4067679v1_genomic.fna.gz	1
GCF_040677245.1_ASM4067724v1_genomic.fna.gz	2
GCF_040677525.1_ASM4067752v1_genomic.fna.gz	1
GCF_040677545.1_ASM4067754v1_genomic.fna.gz	1
GCF_040677635.1_ASM4067763v1_genomic.fna.gz	2
GCF_040677775.1_ASM4067777v1_genomic.fna.gz	2
GCF_040678035.1_ASM4067803v1_genomic.fna.gz	4
GCF_040678075.1_ASM4067807v1_genomic.fna.gz	1
GCF_040678135.1_ASM4067813v1_genomic.fna.gz	2
GCF_040678275.1_ASM4067827v1_genomic.fna.gz	4
GCF_040678315.1_ASM4067831v1_genomic.fna.gz	2
GCF_040678355.1_ASM4067835v1_genomic.fna.gz	1
GCF_040678435.1_ASM4067843v1_genomic.fna.gz	1
GCF_040678485.1_ASM4067848v1_genomic.fna.gz	1
GCF_040678655.1_ASM4067865v1_genomic.fna.gz	3
GCF_040678715.1_ASM4067871v1_genomic.fna.gz	1
GCF_040678955.1_ASM4067895v1_genomic.fna.gz	1
GCF_040679195.1_ASM4067919v1_genomic.fna.gz	1
GCF_040679335.1_ASM4067933v1_genomic.fna.gz	2
GCF_040679415.1_ASM4067941v1_genomic.fna.gz	7
GCF_040679515.1_ASM4067951v1_genomic.fna.gz	1
GCF_040679615.1_ASM4067961v1_genomic.fna.gz	1
GCF_040679635.1_ASM4067963v1_genomic.fna.gz	1
GCF_040679815.1_ASM4067981v1_genomic.fna.gz	1
GCF_040679915.1_ASM4067991v1_genomic.fna.gz	4
GCF_040679955.1_ASM4067995v1_genomic.fna.gz	4
GCF_040680055.1_ASM4068005v1_genomic.fna.gz	5
GCF_040680135.1_ASM4068013v1_genomic.fna.gz	1
GCF_040680155.1_ASM4068015v1_genomic.fna.gz	2
GCF_040680195.1_ASM4068019v1_genomic.fna.gz	1
GCF_040680235.1_ASM4068023v1_genomic.fna.gz	1
GCF_040680355.1_ASM4068035v1_genomic.fna.gz	1
GCF_040680375.1_ASM4068037v1_genomic.fna.gz	12
GCF_040680435.1_ASM4068043v1_genomic.fna.gz	1
GCF_040680505.1_ASM4068050v1_genomic.fna.gz	1
GCF_040680635.1_ASM4068063v1_genomic.fna.gz	3
GCF_040680715.1_ASM4068071v1_genomic.fna.gz	2
GCF_040680735.1_ASM4068073v1_genomic.fna.gz	1
GCF_040680775.1_ASM4068077v1_genomic.fna.gz	1
GCF_040680795.1_ASM4068079v1_genomic.fna.gz	1
GCF_040680815.1_ASM4068081v1_genomic.fna.gz	1
GCF_040680935.1_ASM4068093v1_genomic.fna.gz	1
GCF_040680975.1_ASM4068097v1_genomic.fna.gz	1
GCF_040680995.1_ASM4068099v1_genomic.fna.gz	1
GCF_040681015.1_ASM4068101v1_genomic.fna.gz	1
GCF_040681075.1_ASM4068107v1_genomic.fna.gz	1
GCF_040681085.1_ASM4068108v1_genomic.fna.gz	1
GCF_040681125.1_ASM4068112v1_genomic.fna.gz	1
GCF_040681205.1_ASM4068120v1_genomic.fna.gz	2
GCF_040681225.1_ASM4068122v1_genomic.fna.gz	2
GCF_040681245.1_ASM4068124v1_genomic.fna.gz	1
GCF_040681345.1_ASM4068134v1_genomic.fna.gz	1
GCF_040681365.1_ASM4068136v1_genomic.fna.gz	1
GCF_040681385.1_ASM4068138v1_genomic.fna.gz	1
GCF_040681405.1_ASM4068140v1_genomic.fna.gz	1
GCF_040681425.1_ASM4068142v1_genomic.fna.gz	1
GCF_040681495.1_ASM4068149v1_genomic.fna.gz	2
GCF_040681655.1_ASM4068165v1_genomic.fna.gz	1
GCF_040681695.1_ASM4068169v1_genomic.fna.gz	2
GCF_040681775.1_ASM4068177v1_genomic.fna.gz	1
GCF_040681815.1_ASM4068181v1_genomic.fna.gz	1
GCF_040681855.1_ASM4068185v1_genomic.fna.gz	1
GCF_040682055.1_ASM4068205v1_genomic.fna.gz	1
GCF_040682155.1_ASM4068215v1_genomic.fna.gz	1
GCF_040682195.1_ASM4068219v1_genomic.fna.gz	1
GCF_040682335.1_ASM4068233v1_genomic.fna.gz	1
GCF_040682355.1_ASM4068235v1_genomic.fna.gz	1
GCF_040682375.1_ASM4068237v1_genomic.fna.gz	1
GCF_040682435.1_ASM4068243v1_genomic.fna.gz	1
GCF_040682455.1_ASM4068245v1_genomic.fna.gz	2
GCF_040682555.1_ASM4068255v1_genomic.fna.gz	3
GCF_040682595.1_ASM4068259v1_genomic.fna.gz	1
GCF_040682655.1_ASM4068265v1_genomic.fna.gz	1
GCF_040682715.1_ASM4068271v1_genomic.fna.gz	2
GCF_040682795.1_ASM4068279v1_genomic.fna.gz	1
GCF_040682815.1_ASM4068281v1_genomic.fna.gz	1
GCF_040682875.1_ASM4068287v1_genomic.fna.gz	1
GCF_040682975.1_ASM4068297v1_genomic.fna.gz	1
GCF_040682995.1_ASM4068299v1_genomic.fna.gz	1
GCF_040683015.1_ASM4068301v1_genomic.fna.gz	1
GCF_040683035.1_ASM4068303v1_genomic.fna.gz	1
GCF_040683095.1_ASM4068309v1_genomic.fna.gz	1
GCF_040683175.1_ASM4068317v1_genomic.fna.gz	1
GCF_040683335.1_ASM4068333v1_genomic.fna.gz	1
GCF_040683355.1_ASM4068335v1_genomic.fna.gz	2
GCF_040683515.1_ASM4068351v1_genomic.fna.gz	10
GCF_040683555.1_ASM4068355v1_genomic.fna.gz	2
GCF_040683755.1_ASM4068375v1_genomic.fna.gz	5
GCF_040683855.1_ASM4068385v1_genomic.fna.gz	1
GCF_040683935.1_ASM4068393v1_genomic.fna.gz	1
GCF_040683955.1_ASM4068395v1_genomic.fna.gz	1
GCF_040684275.1_ASM4068427v1_genomic.fna.gz	2
GCF_040684415.1_ASM4068441v1_genomic.fna.gz	2
GCF_040684515.1_ASM4068451v1_genomic.fna.gz	2
GCF_040684535.1_ASM4068453v1_genomic.fna.gz	1
GCF_040684615.1_ASM4068461v1_genomic.fna.gz	1
GCF_040684635.1_ASM4068463v1_genomic.fna.gz	1
GCF_040684675.1_ASM4068467v1_genomic.fna.gz	2
GCF_040684755.1_ASM4068475v1_genomic.fna.gz	1
GCF_040684795.1_ASM4068479v1_genomic.fna.gz	1
GCF_040685355.1_ASM4068535v1_genomic.fna.gz	6
GCF_040685535.1_ASM4068553v1_genomic.fna.gz	1
GCF_040685555.1_ASM4068555v1_genomic.fna.gz	1
GCF_040685595.1_ASM4068559v1_genomic.fna.gz	1
GCF_040685975.1_ASM4068597v1_genomic.fna.gz	2
GCF_040686035.1_ASM4068603v1_genomic.fna.gz	1
GCF_040686075.1_ASM4068607v1_genomic.fna.gz	2
GCF_040686115.1_ASM4068611v1_genomic.fna.gz	1
GCF_040686135.1_ASM4068613v1_genomic.fna.gz	1
GCF_040686235.1_ASM4068623v1_genomic.fna.gz	1
GCF_040686255.1_ASM4068625v1_genomic.fna.gz	1
GCF_040686415.1_ASM4068641v1_genomic.fna.gz	3
GCF_040686735.1_ASM4068673v1_genomic.fna.gz	2
GCF_040687335.1_ASM4068733v1_genomic.fna.gz	1
GCF_040687655.1_ASM4068765v1_genomic.fna.gz	6
GCF_040689175.1_ASM4068917v1_genomic.fna.gz	3
GCF_040689205.1_ASM4068920v1_genomic.fna.gz	2
GCF_040689265.1_ASM4068926v1_genomic.fna.gz	1
GCF_040689325.1_ASM4068932v1_genomic.fna.gz	2
GCF_040689335.1_ASM4068933v1_genomic.fna.gz	1
GCF_040689425.1_ASM4068942v1_genomic.fna.gz	1
GCF_040689505.1_ASM4068950v1_genomic.fna.gz	1
GCF_040689515.1_ASM4068951v1_genomic.fna.gz	4
GCF_040701585.1_ASM4070158v1_genomic.fna.gz	2
GCF_040701665.1_ASM4070166v1_genomic.fna.gz	1
GCF_040701745.1_ASM4070174v1_genomic.fna.gz	3
GCF_040701905.1_ASM4070190v1_genomic.fna.gz	1
GCF_040701945.1_ASM4070194v1_genomic.fna.gz	1
GCF_040702045.1_ASM4070204v1_genomic.fna.gz	1
GCF_040702065.1_ASM4070206v1_genomic.fna.gz	2
GCF_040702105.1_ASM4070210v1_genomic.fna.gz	6
GCF_040702185.1_ASM4070218v1_genomic.fna.gz	7
GCF_040703155.1_ASM4070315v1_genomic.fna.gz	1
GCF_040703215.1_ASM4070321v1_genomic.fna.gz	3
GCF_040703295.1_ASM4070329v1_genomic.fna.gz	1
GCF_040703535.1_ASM4070353v1_genomic.fna.gz	1
GCF_040703595.1_ASM4070359v1_genomic.fna.gz	1
GCF_040703675.1_ASM4070367v1_genomic.fna.gz	8
GCF_040703755.1_ASM4070375v1_genomic.fna.gz	1
GCF_040703815.1_ASM4070381v1_genomic.fna.gz	1
GCF_040703875.1_ASM4070387v1_genomic.fna.gz	5
GCF_040703895.1_ASM4070389v1_genomic.fna.gz	1
GCF_040704085.1_ASM4070408v1_genomic.fna.gz	1
GCF_040704155.1_ASM4070415v1_genomic.fna.gz	1
GCF_040704205.1_ASM4070420v1_genomic.fna.gz	1
GCF_040704215.1_ASM4070421v1_genomic.fna.gz	2
GCF_040704295.1_ASM4070429v1_genomic.fna.gz	1
GCF_040704405.1_ASM4070440v1_genomic.fna.gz	1
GCF_040704495.1_ASM4070449v1_genomic.fna.gz	1
GCF_040704505.1_ASM4070450v1_genomic.fna.gz	1
GCF_040704515.1_ASM4070451v1_genomic.fna.gz	1
GCF_040704525.1_ASM4070452v1_genomic.fna.gz	2
GCF_040704535.1_ASM4070453v1_genomic.fna.gz	1
GCF_040704595.1_ASM4070459v1_genomic.fna.gz	1
GCF_040704615.1_ASM4070461v1_genomic.fna.gz	1
GCF_040706335.1_ASM4070633v1_genomic.fna.gz	1
GCF_040706415.1_ASM4070641v1_genomic.fna.gz	1
GCF_040750255.1_ASM4075025v1_genomic.fna.gz	7
GCF_040782645.1_ASM4078264v1_genomic.fna.gz	1
GCF_040802035.1_ASM4080203v1_genomic.fna.gz	1
GCF_040819605.1_ASM4081960v1_genomic.fna.gz	62
GCF_040907265.1_ASM4090726v1_genomic.fna.gz	1
GCF_040932295.1_ASM4093229v1_genomic.fna.gz	2
GCF_041008525.1_ASM4100852v1_genomic.fna.gz	1
GCF_041021105.1_ASM4102110v1_genomic.fna.gz	2
GCF_041021135.1_ASM4102113v1_genomic.fna.gz	2
GCF_041028145.1_ASM4102814v1_genomic.fna.gz	1
GCF_041028165.1_ASM4102816v1_genomic.fna.gz	1
GCF_041051895.1_ASM4105189v1_genomic.fna.gz	1
GCF_041051905.1_ASM4105190v1_genomic.fna.gz	1
GCF_041051975.1_ASM4105197v1_genomic.fna.gz	1
GCF_041052385.1_ASM4105238v1_genomic.fna.gz	1
GCF_041053035.1_ASM4105303v1_genomic.fna.gz	2
GCF_041053045.1_ASM4105304v1_genomic.fna.gz	1
GCF_041053055.1_ASM4105305v1_genomic.fna.gz	1
GCF_041053105.1_ASM4105310v1_genomic.fna.gz	1
GCF_041080625.1_ASM4108062v1_genomic.fna.gz	2
GCF_041154655.1_ASM4115465v1_genomic.fna.gz	1
GCF_041260625.1_ASM4126062v1_genomic.fna.gz	2
GCF_041262645.1_ASM4126264v1_genomic.fna.gz	1
GCF_041276375.1_ASM4127637v1_genomic.fna.gz	3
GCF_041283565.1_ASM4128356v1_genomic.fna.gz	1
GCF_041346945.1_ASM4134694v1_genomic.fna.gz	1
GCF_041346955.1_ASM4134695v1_genomic.fna.gz	3
GCF_041346965.1_ASM4134696v1_genomic.fna.gz	1
GCF_041363955.1_ASM4136395v1_genomic.fna.gz	9
GCF_041380215.1_ASM4138021v1_genomic.fna.gz	1
GCF_041402685.1_ASM4140268v1_genomic.fna.gz	5
GCF_041431115.1_ASM4143111v1_genomic.fna.gz	1
GCF_041431135.1_ASM4143113v1_genomic.fna.gz	1
GCF_041435095.1_ASM4143509v1_genomic.fna.gz	1
GCF_041435115.1_ASM4143511v1_genomic.fna.gz	1
GCF_041435135.1_ASM4143513v1_genomic.fna.gz	2
GCF_041435215.1_ASM4143521v1_genomic.fna.gz	1
GCF_041435355.1_ASM4143535v1_genomic.fna.gz	2
GCF_041435415.1_ASM4143541v1_genomic.fna.gz	1
GCF_041435475.1_ASM4143547v1_genomic.fna.gz	16
GCF_041537965.1_ASM4153796v1_genomic.fna.gz	2
GCF_041538145.1_ASM4153814v1_genomic.fna.gz	1
GCF_041644795.1_ASM4164479v1_genomic.fna.gz	3
GCF_041679295.1_ASM4167929v1_genomic.fna.gz	1
GCF_041695395.1_ASM4169539v1_genomic.fna.gz	2
GCF_041695405.1_ASM4169540v1_genomic.fna.gz	2
GCF_041862025.1_ASM4186202v1_genomic.fna.gz	2
GCF_041950485.1_ASM4195048v1_genomic.fna.gz	3
GCF_041950495.1_ASM4195049v1_genomic.fna.gz	1
GCF_041951365.1_ASM4195136v1_genomic.fna.gz	2
GCF_041951385.1_ASM4195138v1_genomic.fna.gz	1
GCF_042261605.1_ASM4226160v1_genomic.fna.gz	1
GCF_042261735.1_ASM4226173v1_genomic.fna.gz	1
GCF_042262005.1_ASM4226200v1_genomic.fna.gz	29
GCF_042262105.1_ASM4226210v1_genomic.fna.gz	18
GCF_042262145.1_ASM4226214v1_genomic.fna.gz	2
GCF_042263125.1_ASM4226312v1_genomic.fna.gz	1
GCF_042263805.1_ASM4226380v1_genomic.fna.gz	13
GCF_042264005.1_ASM4226400v1_genomic.fna.gz	8
GCF_042264645.1_ASM4226464v1_genomic.fna.gz	4
GCF_042264945.1_ASM4226494v1_genomic.fna.gz	1
GCF_042265505.1_ASM4226550v1_genomic.fna.gz	5
GCF_042265525.1_ASM4226552v1_genomic.fna.gz	1
GCF_042265665.1_ASM4226566v1_genomic.fna.gz	1
GCF_042265725.1_ASM4226572v1_genomic.fna.gz	1
GCF_042265805.1_ASM4226580v1_genomic.fna.gz	2
GCF_042266305.1_ASM4226630v1_genomic.fna.gz	1
GCF_042266325.1_ASM4226632v1_genomic.fna.gz	1
GCF_042266345.1_ASM4226634v1_genomic.fna.gz	1
GCF_042266525.1_ASM4226652v1_genomic.fna.gz	2
GCF_042266805.1_ASM4226680v1_genomic.fna.gz	12
GCF_042266925.1_ASM4226692v1_genomic.fna.gz	1
GCF_042267025.1_ASM4226702v1_genomic.fna.gz	1
GCF_042267155.1_ASM4226715v1_genomic.fna.gz	1
GCF_042267285.1_ASM4226728v1_genomic.fna.gz	1
GCF_042267325.1_ASM4226732v1_genomic.fna.gz	2
GCF_042268065.1_ASM4226806v1_genomic.fna.gz	1
GCF_042268405.1_ASM4226840v1_genomic.fna.gz	1
GCF_042268445.1_ASM4226844v1_genomic.fna.gz	1
GCF_042268605.1_ASM4226860v1_genomic.fna.gz	2
GCF_042268825.1_ASM4226882v1_genomic.fna.gz	8
GCF_042268905.1_ASM4226890v1_genomic.fna.gz	2
GCF_042269245.1_ASM4226924v1_genomic.fna.gz	1
GCF_042269265.1_ASM4226926v1_genomic.fna.gz	1
GCF_042269865.1_ASM4226986v1_genomic.fna.gz	4
GCF_042270035.1_ASM4227003v1_genomic.fna.gz	1
GCF_042270205.1_ASM4227020v1_genomic.fna.gz	1
GCF_042274305.1_ASM4227430v1_genomic.fna.gz	13
GCF_042274385.1_ASM4227438v1_genomic.fna.gz	2
