scaffold	representative	dereplication_status
NZ_JBHWIN010000050.1	GCF_001625365.1	redundant
NZ_LRTK01000005.1	GCF_001636565.1	dereplication_representative
NZ_LWBU01000300.1	GCF_001646665.1	dereplication_representative
NZ_LVCV01000617.1	GCF_001647195.1	dereplication_representative
NZ_LWSF01000001.1	GCF_001651785.1	dereplication_representative
NZ_JAAGNC010000068.1	GCF_001651785.1	readded_by_cluster_content
NZ_LYOY01000040.1	GCF_001653515.1	dereplication_representative
NZ_LZMK01000309.1	GCF_001665865.1	dereplication_representative
NZ_PSZB01000013.1	GCF_001665865.1	redundant
NZ_PSZD01000020.1	GCF_001665865.1	redundant
NZ_JAUJFK010000011.1	GCF_001665865.1	redundant
NZ_PSYZ01000020.1	GCF_001665865.1	redundant
NZ_CP016438.1	GCF_001685355.1	dereplication_representative
NZ_CP046024.1	GCF_001685355.1	redundant
NZ_JBIRHQ010000001.1	GCF_001685355.1	redundant
NZ_CP022744.1	GCF_001685355.1	redundant
NZ_JBEZCN010000003.1	GCF_001685355.1	redundant
NZ_LZRD01000009.1	GCF_001687325.1	dereplication_representative
NZ_MAUD01000134.1	GCF_001700515.1	dereplication_representative
NZ_CP016793.1	GCF_001701025.1	dereplication_representative
NZ_CP017248.1	GCF_001735805.1	dereplication_representative
NZ_MJAH01000015.1	GCF_001746295.1	dereplication_representative
NZ_MJAJ01000057.1	GCF_001746365.1	dereplication_representative
NZ_MJAJ01000007.1	GCF_001746365.1	dereplication_representative
NZ_BBZK01000006.1	GCF_001748085.1	dereplication_representative
NZ_LJGZ01000005.1	GCF_001751305.1	dereplication_representative
NZ_JBHXOL010000120.1	GCF_001751305.1	readded_by_cluster_content
NZ_JBHXON010000006.1	GCF_001751305.1	redundant
NZ_CP149796.1	GCF_001751305.1	redundant
NZ_JBHXPH010000057.1	GCF_001751305.1	redundant
NZ_JBHXPM010000058.1	GCF_001751305.1	redundant
NZ_JBHVRE010000022.1	GCF_001751305.1	redundant
NZ_JBHXNM010000065.1	GCF_001751305.1	redundant
NZ_JBHXOD010000009.1	GCF_001751305.1	redundant
NZ_LJGT01000041.1	GCF_001751365.1	dereplication_representative
NZ_LJGS01000039.1	GCF_001751365.1	redundant
NZ_MLIC01000002.1	GCF_001853625.1	dereplication_representative
NZ_MLIH01000035.1	GCF_001853625.1	redundant
NZ_KV861362.1	GCF_001865315.1	dereplication_representative
NZ_CP016824.1	GCF_001865315.1	redundant
NZ_JBEXJU010000017.1	GCF_001865315.1	redundant
NZ_VOGX01000018.1	GCF_001865315.1	redundant
NZ_MLYO01000017.1	GCF_001866665.1	dereplication_representative
NZ_MPOH02000002.1	GCF_001896135.2	dereplication_representative
NZ_LWLC01000019.1	GCF_001905065.1	dereplication_representative
NZ_JBHXUE010000126.1	GCF_001905065.1	redundant
NZ_LFBV01000001.1	GCF_001905345.1	dereplication_representative
NZ_LIPF01000008.1	GCF_001905385.1	dereplication_representative
NZ_JBIREU010000003.1	GCF_001905385.1	redundant
NZ_JBHVBB010000019.1	GCF_001905385.1	redundant
NZ_JBIREV010000004.1	GCF_001905385.1	redundant
NZ_LIVP01000011.1	GCF_001905425.1	dereplication_representative
NZ_LISX01000006.1	GCF_001905465.1	dereplication_representative
NZ_LIPG01000003.1	GCF_001905505.1	dereplication_representative
NZ_JBHTWF010000089.1	GCF_001905505.1	redundant
NZ_LIPB01000001.1	GCF_001905575.1	dereplication_representative
NZ_LIVY01000012.1	GCF_001905705.1	dereplication_representative
NZ_LIVY01000011.1	GCF_001905705.1	dereplication_representative
NZ_LISW01000010.1	GCF_001905735.1	dereplication_representative
NZ_LISW01000009.1	GCF_001905735.1	dereplication_representative
NZ_JBHJXL010000029.1	GCF_001905735.1	redundant
NZ_JBHJXL010000001.1	GCF_001905735.1	redundant
NZ_LIVV01000002.1	GCF_001905825.1	dereplication_representative
NZ_JBHUSJ010000226.1	GCF_001905825.1	readded_by_cluster_content
NZ_JBHUSK010000094.1	GCF_001905825.1	redundant
NZ_JBHVTU010000016.1	GCF_001905825.1	redundant
NZ_LIVZ01000001.1	GCF_001905845.1	dereplication_representative
NZ_JBFAUB010000001.1	GCF_001905845.1	redundant
NZ_JBHWJU010000015.1	GCF_001905845.1	redundant
NZ_LIYH01000009.1	GCF_001905885.1	dereplication_representative
NZ_LIYH01000004.1	GCF_001905885.1	dereplication_representative
NZ_JUJA01000072.1	GCF_001906585.1	dereplication_representative
NZ_JUJA01000137.1	GCF_001906585.1	dereplication_representative
NZ_MKQR01000011.1	GCF_001940455.1	dereplication_representative
NZ_MKQR01000032.1	GCF_001940455.1	dereplication_representative
NZ_LYDS01000675.1	GCF_001941275.1	dereplication_representative
NZ_LYDS01000755.1	GCF_001941275.1	dereplication_representative
NZ_LYDS01000545.1	GCF_001941275.1	dereplication_representative
NZ_CP016077.1	GCF_001941645.1	dereplication_representative
NZ_CP016076.1	GCF_001941645.1	redundant
NZ_CP018870.1	GCF_001941845.1	dereplication_representative
NZ_JYJI01000339.1	GCF_001941845.1	redundant
NZ_MKKE01000002.1	GCF_001942305.1	dereplication_representative
NZ_MKKG01000032.1	GCF_001942325.1	dereplication_representative
NZ_MQUS01000050.1	GCF_001953885.1	dereplication_representative
NZ_ASQP01000430.1	GCF_001969965.1	dereplication_representative
NZ_MPHV02000001.1	GCF_001974775.1	dereplication_representative
NZ_MTQO01000051.1	GCF_001984155.1	dereplication_representative
NZ_MTQO01000024.1	GCF_001984155.1	dereplication_representative
NZ_MTQO01000044.1	GCF_001984155.1	dereplication_representative
NZ_LZNS01000001.1	GCF_001984575.1	dereplication_representative
NZ_BDJC01000071.1	GCF_002005565.1	dereplication_representative
NZ_MAEW01000011.1	GCF_002013375.1	dereplication_representative
NZ_MAFN01000012.1	GCF_002013375.1	readded_by_cluster_content
NZ_MAEY01000014.1	GCF_002013375.1	redundant
NZ_MAEV01000018.1	GCF_002013385.1	dereplication_representative
NZ_MWQN01000001.1	GCF_002024165.1	dereplication_representative
NZ_CP020043.1	GCF_002028425.1	dereplication_representative
NZ_RKRC01000004.1	GCF_002028425.1	redundant
NZ_RBXC01000002.1	GCF_002028425.1	redundant
NZ_CP020567.1	GCF_002082605.1	dereplication_representative
NZ_JBFABR010000015.1	GCF_002082605.1	readded_by_cluster_content
NZ_JBFABS010000004.1	GCF_002082605.1	redundant
NZ_JOFK01000002.1	GCF_002082605.1	redundant
NZ_MVII01000017.1	GCF_002086715.1	dereplication_representative
NZ_CP010271.1	GCF_002086715.1	redundant
NZ_CP015362.1	GCF_002094995.1	dereplication_representative
NZ_SRZK01000265.1	GCF_002094995.1	redundant
NZ_WSTF01000020.1	GCF_002094995.1	redundant
JAJQWZ010000056.1	GCF_002094995.1	redundant
NZ_NBCN01000015.1	GCF_002099185.1	dereplication_representative
NZ_NBCN01000017.1	GCF_002099185.1	dereplication_representative
NZ_MRUJ01000235.1	GCF_002099325.1	dereplication_representative
NZ_CP021121.1	GCF_002128305.1	dereplication_representative
NZ_NGFN01000004.1	GCF_002148965.1	dereplication_representative
NZ_NGFP01000096.1	GCF_002149035.1	dereplication_representative
NZ_MUYM01000052.1	GCF_002150765.1	dereplication_representative
NZ_MUBA01000085.1	GCF_002154575.1	dereplication_representative
NZ_MVNV01000198.1	GCF_002155725.1	dereplication_representative
NZ_MVNW01000086.1	GCF_002155765.1	dereplication_representative
NZ_LRTS01001743.1	GCF_002155765.1	redundant
NZ_MUMI01000096.1	GCF_002155975.1	dereplication_representative
NZ_MWIF01000025.1	GCF_002156095.1	dereplication_representative
NZ_MWIG01000006.1	GCF_002156145.1	dereplication_representative
NZ_KZ195572.1	GCF_002188345.1	dereplication_representative
NZ_JAAGLK010000360.1	GCF_002188345.1	redundant
NZ_CP086102.1	GCF_002188345.1	redundant
NZ_JBHWEH010000009.1	GCF_002188345.1	redundant
NZ_JAAGMS010000238.1	GCF_002188345.1	redundant
NZ_JBHVFS010000005.1	GCF_002188345.1	redundant
NZ_KZ195574.1	GCF_002188365.1	dereplication_representative
NZ_JBICWD010000046.1	GCF_002188365.1	redundant
NZ_JBITLT010000025.1	GCF_002188365.1	redundant
NZ_CP022088.2	GCF_002209125.2	dereplication_representative
NZ_JARWOH010000168.1	GCF_002209125.2	redundant
NZ_UGSN01000006.1	GCF_002209125.2	redundant
NZ_JARWOD010000177.1	GCF_002209125.2	redundant
NZ_BAFT02000110.1	GCF_002209125.2	redundant
NZ_CP022161.1	GCF_002214185.1	dereplication_representative
NZ_BNAT01000009.1	GCF_002214185.1	redundant
NZ_KZ268499.1	GCF_002217715.1	dereplication_representative
NZ_BCFL01000042.1	GCF_002217755.1	dereplication_representative
NZ_NCSM02000001.1	GCF_002224125.2	dereplication_representative
NZ_CP022521.1	GCF_002234535.1	dereplication_representative
NZ_JACHJM010000001.1	GCF_002234535.1	redundant
NZ_NMUK01000099.1	GCF_002234605.1	dereplication_representative
NZ_PQHW01000035.1	GCF_002234605.1	redundant
NZ_PQHX01000038.1	GCF_002234605.1	redundant
NZ_NGAF01000016.1	GCF_002236815.1	dereplication_representative
NZ_NPKF01000001.1	GCF_002251155.1	dereplication_representative
NZ_MUMF01000177.1	GCF_002251155.1	redundant
LN997842.1	GCF_002251155.1	redundant
NZ_JAKKZF010000137.1	GCF_002251155.1	redundant
WWHG01000001.1	GCF_002251155.1	redundant
NZ_BAAAOQ010000015.1	GCF_002251155.1	redundant
NZ_AP024135.1	GCF_002251155.1	redundant
NZ_NDXL01000001.1	GCF_002261115.1	dereplication_representative
NZ_JBEZAY010000026.1	GCF_002261115.1	redundant
NQNW01000114.1	GCF_002276245.1	dereplication_representative
NZ_JAUEPC010000026.1	GCF_002276245.1	redundant
NZ_CP022961.1	GCF_002285795.1	dereplication_representative
NZ_MLCE01000002.1	GCF_002300165.1	dereplication_representative
NZ_NSGZ01000001.1	GCF_002300485.1	dereplication_representative
NZ_NRGV01000068.1	GCF_002332385.1	dereplication_representative
NZ_NWVL01000005.1	GCF_002382885.1	dereplication_representative
NZ_NTGS01000037.1	GCF_002551135.1	dereplication_representative
NZ_NTGT01000172.1	GCF_002551145.1	dereplication_representative
NZ_NTHD01000048.1	GCF_002551345.1	dereplication_representative
NZ_JAENSB010000010.1	GCF_002551345.1	redundant
NZ_NTHG01000036.1	GCF_002551435.1	dereplication_representative
NZ_PDJK01000002.1	GCF_002564045.1	dereplication_representative
NZ_CP023778.1	GCF_002568625.1	dereplication_representative
NZ_JAAFZG010000002.1	GCF_002568625.1	redundant
NZ_JAAFZG010000005.1	GCF_002568625.1	redundant
NZ_CP024052.1	GCF_002688545.1	dereplication_representative
NZ_PEKU01000002.1	GCF_002761895.1	dereplication_representative
NZ_NNBL01000032.1	GCF_002803065.1	dereplication_representative
NZ_JBEPES010000147.1	GCF_002803065.1	redundant
NZ_NNBJ01000014.1	GCF_002803085.1	dereplication_representative
NZ_JBHYKJ010000013.1	GCF_002803085.1	redundant
NZ_BAABBT010000011.1	GCF_002803085.1	redundant
NZ_JBEOWL010000004.1	GCF_002803085.1	redundant
NZ_NNBO01000004.1	GCF_002803145.1	dereplication_representative
NZ_NNBP01000063.1	GCF_002803155.1	dereplication_representative
NZ_JBHVGD010000030.1	GCF_002803155.1	redundant
NZ_JBEZCS010000033.1	GCF_002803155.1	redundant
NZ_JBHZED010000012.1	GCF_002803155.1	redundant
NZ_JBHZCU010000212.1	GCF_002803155.1	redundant
NZ_JBHZDP010000022.1	GCF_002803155.1	redundant
NZ_CP024986.1	GCF_002803845.1	dereplication_representative
NZ_JOEW01000059.1	GCF_002803845.1	readded_by_cluster_content
NZ_JBIBIP010000051.1	GCF_002803845.1	redundant
NZ_JBIBIP010000034.1	GCF_002803845.1	redundant
NZ_JBIBIU010000041.1	GCF_002803845.1	redundant
NZ_JBIBIU010000060.1	GCF_002803845.1	redundant
NZ_JBEZCD010000054.1	GCF_002803845.1	redundant
NZ_CP024957.1	GCF_002804165.1	dereplication_representative
NZ_JAANOE010000031.1	GCF_002804165.1	redundant
NZ_JBHXBW010000045.1	GCF_002804165.1	redundant
NZ_JBHUUA010000069.1	GCF_002804165.1	redundant
NZ_JAANOA010000034.1	GCF_002804165.1	redundant
NZ_CP101140.1	GCF_002804165.1	redundant
NZ_JAHHWT010000002.1	GCF_002804165.1	redundant
NZ_VFRC01000001.1	GCF_002804165.1	redundant
NZ_JBHXWC010000030.1	GCF_002804165.1	redundant
NZ_CP030930.1	GCF_002804165.1	redundant
NZ_JBIASK010000027.1	GCF_002804165.1	redundant
NZ_BMSP01000032.1	GCF_002804165.1	redundant
NZ_JBHUTO010000011.1	GCF_002804165.1	redundant
NZ_JAANNR010000018.1	GCF_002804165.1	redundant
NZ_JBFBOD010000027.1	GCF_002804165.1	redundant
NZ_JBFBCU010000049.1	GCF_002804165.1	redundant
NZ_JBEYKP010000033.1	GCF_002804165.1	redundant
NZ_JBIBET010000021.1	GCF_002804165.1	redundant
NZ_JBKFGC010000032.1	GCF_002804165.1	redundant
NZ_CP101397.1	GCF_002804165.1	redundant
NZ_JBFBNX010000037.1	GCF_002804165.1	redundant
NZ_JBIVSG010000032.1	GCF_002804165.1	redundant
NZ_JBIVRF010000034.1	GCF_002804165.1	redundant
NZ_JBEXKQ010000073.1	GCF_002804165.1	redundant
NZ_CP113262.1	GCF_002804165.1	redundant
NZ_JBEXZG010000083.1	GCF_002804165.1	redundant
NZ_PDKQ02000028.1	GCF_002811705.1	dereplication_representative
NZ_PDKQ02000050.1	GCF_002811705.1	dereplication_representative
NZ_CP021707.1	GCF_002832675.1	dereplication_representative
NZ_MJAG01000039.1	GCF_002832675.1	redundant
NZ_MJAI01000030.1	GCF_002832675.1	redundant
NZ_BMSZ01000003.1	GCF_002832675.1	redundant
NZ_PJMW01000003.1	GCF_002846365.1	dereplication_representative
NZ_PJMX01000001.1	GCF_002846415.1	dereplication_representative
NZ_CP025407.1	GCF_002847285.1	dereplication_representative
NZ_KZ559477.1	GCF_002850745.1	dereplication_representative
NZ_LGUI01000002.1	GCF_002891295.1	dereplication_representative
NZ_LGUI01000006.1	GCF_002891295.1	dereplication_representative
NZ_JACHJF010000005.1	GCF_002891295.1	redundant
NZ_JACHJF010000007.1	GCF_002891295.1	redundant
NZ_JACHJF010000032.1	GCF_002891295.1	redundant
NZ_WPBZ01000058.1	GCF_002891295.1	redundant
NZ_WPBZ01000007.1	GCF_002891295.1	redundant
NZ_WPBZ01000033.1	GCF_002891295.1	redundant
NZ_CP029342.1	GCF_002910775.2	dereplication_representative
NZ_NEUG01000484.1	GCF_002910775.2	redundant
NZ_NEUE01000308.1	GCF_002910905.1	dereplication_representative
NZ_NEUE01000205.1	GCF_002910905.1	dereplication_representative
NZ_MTBP01000002.1	GCF_002911665.1	dereplication_representative
NZ_MTBP01000004.1	GCF_002911665.1	dereplication_representative
NZ_PQSS01000015.1	GCF_002920535.1	dereplication_representative
NZ_PQSU01000015.1	GCF_002920615.1	dereplication_representative
NZ_PQSU01000023.1	GCF_002920615.1	dereplication_representative
NZ_PQSU01000008.1	GCF_002920615.1	dereplication_representative
NZ_PQSR01000066.1	GCF_002920635.1	dereplication_representative
NZ_PSZC01000019.1	GCF_002933535.1	dereplication_representative
NZ_PSZE01000018.1	GCF_002933535.1	redundant
NZ_PSZA01000018.1	GCF_002933575.1	dereplication_representative
NZ_JBIDCJ010000010.1	GCF_002933575.1	redundant
NZ_PTJS02000001.1	GCF_002941025.2	dereplication_representative
NZ_CP025394.1	GCF_002943525.1	dereplication_representative
NZ_CP027022.1	GCF_002943895.1	dereplication_representative
NZ_BMSJ01000002.1	GCF_002943895.1	redundant
NZ_JBEUWV010000003.1	GCF_002943895.1	redundant
NZ_CP023693.1	GCF_002943895.1	redundant
NZ_KZ819169.1	GCF_002943895.1	redundant
NZ_JAINUQ010000003.1	GCF_002943895.1	redundant
NZ_JAAMPB010000002.1	GCF_002943895.1	redundant
NZ_JACIFQ010000003.1	GCF_002943895.1	redundant
NZ_LQYF01000001.1	GCF_002943895.1	redundant
NZ_CP026652.1	GCF_002946835.1	dereplication_representative
NZ_MVDM01000001.1	GCF_002946835.1	redundant
NZ_CP026498.1	GCF_002953255.1	dereplication_representative
NZ_PJME01000032.1	GCF_002954775.1	dereplication_representative
NZ_PVLV01000053.1	GCF_002982015.1	dereplication_representative
NZ_PVZV01000001.1	GCF_002995495.1	dereplication_representative
NZ_PVSR01000005.1	GCF_003001495.1	dereplication_representative
NZ_PVNH01000001.1	GCF_003001955.1	dereplication_representative
NZ_PVZC01000004.1	GCF_003002095.1	dereplication_representative
NZ_PXWG01000160.1	GCF_003011965.1	dereplication_representative
NZ_PYAX01000026.1	GCF_003014735.1	dereplication_representative
NZ_PYAX01000012.1	GCF_003014735.1	dereplication_representative
NZ_PYHT01000014.1	GCF_003023875.1	dereplication_representative
NZ_KZ679040.1	GCF_003024195.1	dereplication_representative
NZ_CP029043.1	GCF_003074055.1	dereplication_representative
NZ_JAKFQV010000007.1	GCF_003074055.1	redundant
NZ_JBIAYF010000002.1	GCF_003074055.1	redundant
NZ_JBHYYY010000003.1	GCF_003074055.1	redundant
NZ_CP029188.1	GCF_003097515.1	dereplication_representative
NZ_SOMP01000174.1	GCF_003097515.1	redundant
NZ_KZ819159.1	GCF_003116675.1	dereplication_representative
NZ_PHNC01000031.1	GCF_003121295.1	dereplication_representative
NZ_JBFAUK010000019.1	GCF_003121295.1	redundant
NZ_QCYJ01000085.1	GCF_003123685.1	dereplication_representative
NZ_DAHWEF010000156.1	GCF_003123685.1	readded_by_cluster_content
NZ_QFRX01000001.1	GCF_003143935.1	dereplication_representative
NZ_NSKH01000003.1	GCF_003144095.1	dereplication_representative
NZ_QGGZ01000005.1	GCF_003148825.1	dereplication_representative
NZ_QGHB01000013.1	GCF_003148865.1	dereplication_representative
NZ_QGMS01001172.1	GCF_003173635.1	dereplication_representative
NZ_QHCP01000007.1	GCF_003182415.1	dereplication_representative
NZ_QHCP01000004.1	GCF_003182415.1	dereplication_representative
NZ_AYXG01000060.1	GCF_003182415.1	redundant
NZ_AYXG01000148.1	GCF_003182415.1	redundant
NZ_QJKF01000001.1	GCF_003202065.1	dereplication_representative
NZ_QJKF01000011.1	GCF_003202065.1	dereplication_representative
NZ_BAGH01000602.1	GCF_003202065.1	redundant
NZ_PYBW01000027.1	GCF_003205575.1	dereplication_representative
NZ_PYBV01000048.1	GCF_003205615.1	dereplication_representative
NZ_CP029788.1	GCF_003208035.1	dereplication_representative
NZ_JBIRHO010000006.1	GCF_003208035.1	redundant
NZ_JBFAUJ010000030.1	GCF_003208035.1	redundant
NZ_POUA01000005.1	GCF_003236385.1	dereplication_representative
NZ_POUA01000025.1	GCF_003236385.1	dereplication_representative
NZ_QKWY01000003.1	GCF_003248355.1	dereplication_representative
NZ_QKWX01000004.1	GCF_003248355.1	redundant
NZ_QLLT01000034.1	GCF_003259315.1	dereplication_representative
NZ_PYAG01000033.1	GCF_003264445.1	dereplication_representative
NZ_QFWW01000007.1	GCF_003265345.1	dereplication_representative
NZ_KZ836078.1	GCF_003265665.1	dereplication_representative
NZ_FOGO01000003.1	GCF_003265665.1	redundant
NZ_JBITKS010000002.1	GCF_003265665.1	redundant
NZ_CP047019.1	GCF_003268535.2	dereplication_representative
NZ_LXWD02000044.1	GCF_003268535.2	redundant
NZ_LXWD02000008.1	GCF_003268535.2	redundant
NZ_QLTT01000007.1	GCF_003269295.1	dereplication_representative
NZ_QLYX01000012.1	GCF_003289645.1	dereplication_representative
NZ_QMEY01000003.1	GCF_003315795.1	dereplication_representative
NZ_QMEY01000005.1	GCF_003315795.1	dereplication_representative
NZ_QOIL01000018.1	GCF_003323745.1	dereplication_representative
NZ_CP026121.1	GCF_003330845.1	dereplication_representative
NZ_QQAU01000015.1	GCF_003350445.1	dereplication_representative
NZ_FOFT01000015.1	GCF_003350445.1	redundant
NZ_QQAZ01000017.1	GCF_003350525.1	dereplication_representative
NZ_BDBV01000067.1	GCF_003350525.1	redundant
NZ_CP031263.1	GCF_003351365.1	dereplication_representative
NZ_QRAK01000007.1	GCF_003363195.1	dereplication_representative
NZ_JBIBFP010000002.1	GCF_003363195.1	redundant
NZ_JBICZY010000001.1	GCF_003363195.1	redundant
NZ_JAJSZD010000165.1	GCF_003363195.1	redundant
NZ_JBIVMM010000002.1	GCF_003363195.1	redundant
NZ_JBHYQK010000022.1	GCF_003363195.1	redundant
NZ_JBHYLG010000028.1	GCF_003363195.1	redundant
NZ_JBFBFX010000305.1	GCF_003363195.1	redundant
NZ_CP026730.1	GCF_003369795.1	dereplication_representative
NZ_JBHXBI010000153.1	GCF_003369795.1	redundant
NZ_JBHXBI010000095.1	GCF_003369795.1	redundant
NZ_QTTM01000001.1	GCF_003384865.1	dereplication_representative
NZ_LMWH01000240.1	GCF_003384865.1	redundant
NZ_JBIVRN010000017.1	GCF_003384865.1	redundant
NZ_JBFBEQ010000005.1	GCF_003384865.1	redundant
NZ_JARAWY010000009.1	GCF_003384865.1	redundant
NZ_PQHZ01000005.1	GCF_003385185.1	dereplication_representative
NZ_PQIA01000008.1	GCF_003385235.1	dereplication_representative
NZ_QTTT01000001.1	GCF_003386555.1	dereplication_representative
NZ_CP031455.1	GCF_003391135.1	dereplication_representative
NZ_QURC01000004.1	GCF_003403055.1	dereplication_representative
NZ_QUAK01000188.1	GCF_003429565.1	dereplication_representative
NZ_QVNQ01000014.1	GCF_003432485.1	dereplication_representative
NZ_CP031969.1	GCF_003443735.1	dereplication_representative
NZ_CM000951.1	GCF_003443735.1	redundant
NZ_WWIM01000001.1	GCF_003443735.1	redundant
