scaffold	representative	dereplication_status
AACJOZ010000002.1	GCA_003642525.1	redundant
AAAUCD010000014.1	GCA_003642525.1	redundant
ABIKCP010000002.1	GCA_003642525.1	redundant
NZ_MKOY01000023.1	GCA_003642525.1	redundant
AABBCE010000066.1	GCA_003642525.1	redundant
NZ_LNSO01000004.1	GCA_003642525.1	redundant
AAQPOO010000020.1	GCA_003642525.1	redundant
NZ_JAGEUL010000023.1	GCA_003642525.1	redundant
DAAJAJ010000028.1	GCA_003642525.1	redundant
NZ_AVQN01000003.1	GCA_003642525.1	redundant
AABEMK010000008.1	GCA_003642525.1	redundant
AAQQNQ010000002.1	GCA_003642525.1	redundant
AAIAOW010000020.1	GCA_003642525.1	redundant
AAZATY010000037.1	GCA_003642525.1	redundant
ABBCPP010000001.1	GCA_003642525.1	redundant
ABCFHL010000001.1	GCA_003642525.1	redundant
ABCFBC010000001.1	GCA_003642525.1	redundant
AABCBU010000027.1	GCA_003642525.1	redundant
AANCRU010000033.1	GCA_003642525.1	redundant
DAAKYB010000006.1	GCA_003642525.1	redundant
AAAKBC010000001.1	GCA_003642525.1	redundant
AAAKOG010000046.1	GCA_003642525.1	redundant
AAAIAW010000001.1	GCA_003642525.1	redundant
AAAJSJ010000003.1	GCA_003642525.1	redundant
AAAKCU010000001.1	GCA_003642525.1	redundant
REPP01000017.1	GCA_003642525.1	redundant
SATC01000006.1	GCA_003642525.1	redundant
RESL01000025.1	GCA_003642525.1	redundant
REOG01000002.1	GCA_003642525.1	redundant
RLVL01000022.1	GCA_003642525.1	redundant
AAAKHI010000001.1	GCA_003642525.1	redundant
AAAIQF010000027.1	GCA_003642525.1	redundant
REUS01000001.1	GCA_003642525.1	redundant
AAAIMY010000027.1	GCA_003642525.1	redundant
AAAIGK010000014.1	GCA_003642525.1	redundant
RUCK01000001.1	GCA_003642525.1	redundant
RLZD01000032.1	GCA_003642525.1	redundant
REYJ01000084.1	GCA_003642525.1	redundant
REYJ01000079.1	GCA_003642525.1	redundant
AAAITL010000021.1	GCA_003642525.1	redundant
AAAPPI010000005.1	GCA_003642525.1	redundant
AAAJDQ010000019.1	GCA_003642525.1	redundant
AAAJBF010000032.1	GCA_003642525.1	redundant
AAAJNW010000024.1	GCA_003642525.1	redundant
ABFWVI010000001.1	GCA_003642525.1	redundant
QZQO01000043.1	GCA_003642525.1	redundant
RENG01000005.1	GCA_003680555.1	dereplication_representative
REPD01000041.1	GCA_003681315.1	dereplication_representative
RSNC01000003.1	GCA_003871855.1	dereplication_representative
DASDHR010000052.1	GCA_003871855.1	readded_by_cluster_content
DASDQV010000074.1	GCA_003871855.1	readded_by_cluster_content
AABFDK010000155.1	GCA_003871855.1	readded_by_cluster_content
DASEBO010000017.1	GCA_003871855.1	readded_by_cluster_content
DABXYZ010000025.1	GCA_003871855.1	readded_by_cluster_content
AAAZQU010000064.1	GCA_003871855.1	readded_by_cluster_content
AABCHW010000092.1	GCA_003871855.1	readded_by_cluster_content
DASDMD010000028.1	GCA_003871855.1	readded_by_cluster_content
AAARYK010000035.1	GCA_003871855.1	readded_by_cluster_content
DABQJA010000001.1	GCA_003871855.1	readded_by_cluster_content
AAKFDU010000219.1	GCA_003871855.1	readded_by_cluster_content
DASDVY010000150.1	GCA_003871855.1	readded_by_cluster_content
ABMRVO010000009.1	GCA_003871855.1	readded_by_cluster_content
RLCD01000117.1	GCA_003871855.1	readded_by_cluster_content
RETF01000018.1	GCA_003871855.1	readded_by_cluster_content
AABERP010000021.1	GCA_003871855.1	readded_by_outlier_score
ABJBMR010000001.1	GCA_003871855.1	redundant
AAAWAQ010000014.1	GCA_003871855.1	redundant
ABDSCM010000001.1	GCA_003871855.1	redundant
ABDSCK010000001.1	GCA_003871855.1	redundant
ABJACL010000001.1	GCA_003871855.1	redundant
AAAKPZ010000001.1	GCA_003871855.1	redundant
AAAKBD010000002.1	GCA_003871855.1	redundant
AAAJXY010000001.1	GCA_003871855.1	redundant
DAABNG010000032.1	GCA_003871855.1	redundant
DAAETN010000003.1	GCA_003871855.1	redundant
AAQRWC010000001.1	GCA_003871855.1	redundant
DAABMU010000014.1	GCA_003871855.1	redundant
DAAETP010000001.1	GCA_003871855.1	redundant
DAABMQ010000016.1	GCA_003871855.1	redundant
AAAJWI010000026.1	GCA_003871855.1	redundant
DAABHV010000054.1	GCA_003871855.1	redundant
ABIVAU010000011.1	GCA_003871855.1	redundant
AAALFN010000003.1	GCA_003871855.1	redundant
AAAZOP010000026.1	GCA_003871855.1	redundant
DAABIL010000002.1	GCA_003871855.1	redundant
ABUVGH010000001.1	GCA_003871855.1	redundant
DASEBB010000034.1	GCA_003871855.1	redundant
DASEAH010000045.1	GCA_003871855.1	redundant
DASDZP010000048.1	GCA_003871855.1	redundant
ABEFXZ010000001.1	GCA_003871855.1	redundant
AAEXPI010000007.1	GCA_003871855.1	redundant
DASDXZ010000118.1	GCA_003871855.1	redundant
AACKBX010000030.1	GCA_003871855.1	redundant
ABEFYB010000001.1	GCA_003871855.1	redundant
DASDWN010000106.1	GCA_003871855.1	redundant
DASDWC010000071.1	GCA_003871855.1	redundant
DASDVO010000045.1	GCA_003871855.1	redundant
ABIQWM010000001.1	GCA_003871855.1	redundant
AAQRRB010000001.1	GCA_003871855.1	redundant
DASDVJ010000089.1	GCA_003871855.1	redundant
ABIQVZ010000001.1	GCA_003871855.1	redundant
AAAHYX010000002.1	GCA_003871855.1	redundant
DASDUP010000131.1	GCA_003871855.1	redundant
ABIQVI010000001.1	GCA_003871855.1	redundant
DASDTT010000129.1	GCA_003871855.1	redundant
AAAIZI010000001.1	GCA_003871855.1	redundant
DASDSN010000085.1	GCA_003871855.1	redundant
RCPP01000001.1	GCA_003871855.1	redundant
DASDRZ010000046.1	GCA_003871855.1	redundant
AAAHWR010000003.1	GCA_003871855.1	redundant
DASDRX010000043.1	GCA_003871855.1	redundant
DASDRX010000005.1	GCA_003871855.1	redundant
DASDRN010000069.1	GCA_003871855.1	redundant
AAAITX010000136.1	GCA_003871855.1	redundant
AAAWFL010000025.1	GCA_003871855.1	redundant
ABUJVV010000001.1	GCA_003871855.1	redundant
DASDQK010000124.1	GCA_003871855.1	redundant
DASDPN010000190.1	GCA_003871855.1	redundant
AAAZWW010000002.1	GCA_003871855.1	redundant
DASDPF010000058.1	GCA_003871855.1	redundant
AAAJMN010000001.1	GCA_003871855.1	redundant
ABTODP010000001.1	GCA_003871855.1	redundant
AAAHYD010000092.1	GCA_003871855.1	redundant
AAQRZR010000003.1	GCA_003871855.1	redundant
QZCO01000003.1	GCA_003871855.1	redundant
ABDSET010000001.1	GCA_003871855.1	redundant
ABDEMW010000018.1	GCA_003871855.1	redundant
ABTNCG010000001.1	GCA_003871855.1	redundant
ABIHRO010000001.1	GCA_003871855.1	redundant
AAAJHS010000094.1	GCA_003871855.1	redundant
REPT01000001.1	GCA_003871855.1	redundant
AAAKDJ010000001.1	GCA_003871855.1	redundant
AAAMBU010000001.1	GCA_003871855.1	redundant
AAAJHN010000032.1	GCA_003871855.1	redundant
ABDSCP010000001.1	GCA_003871855.1	redundant
AAAYKD010000015.1	GCA_003871855.1	redundant
JARNBM010000001.1	GCA_003871855.1	redundant
NZ_MJDC01000017.1	GCA_003871855.1	redundant
ABAIJB010000001.1	GCA_003871855.1	redundant
ABVZZQ010000001.1	GCA_003871855.1	redundant
JARNFR010000001.1	GCA_003871855.1	redundant
AATTPB010000001.1	GCA_003871855.1	redundant
AAAQJI010000026.1	GCA_003871855.1	redundant
NZ_PVVF01000006.1	GCA_003871855.1	redundant
AAXYDP010000001.1	GCA_003871855.1	redundant
DBBRWZ010000008.1	GCA_003871855.1	redundant
AAXWPI010000001.1	GCA_003871855.1	redundant
BRCB01000033.1	GCA_003871855.1	redundant
AAXIXS010000149.1	GCA_003871855.1	redundant
AABDLC010000017.1	GCA_003871855.1	redundant
AAJIBJ010000048.1	GCA_003871855.1	redundant
AAANLS010000101.1	GCA_003871855.1	redundant
NZ_JPCJ01000038.1	GCA_003871855.1	redundant
AAAMNE010000002.1	GCA_003871855.1	redundant
AABGGE010000001.1	GCA_003871855.1	redundant
DAAKMU010000001.1	GCA_003871855.1	redundant
NZ_JPBW01000011.1	GCA_003871855.1	redundant
AAWDLU010000001.1	GCA_003871855.1	redundant
AAAYBC010000029.1	GCA_003871855.1	redundant
AAAUHX010000036.1	GCA_003871855.1	redundant
ABBGRZ010000066.1	GCA_003871855.1	redundant
DAXVPJ010000007.1	GCA_003871855.1	redundant
NZ_JPAO01000023.1	GCA_003871855.1	redundant
AAKFDD010000114.1	GCA_003871855.1	redundant
ABKBQV010000001.1	GCA_003871855.1	redundant
AABCIW010000036.1	GCA_003871855.1	redundant
DAALSZ010000017.1	GCA_003871855.1	redundant
NZ_JOYK01000011.1	GCA_003871855.1	redundant
AAQQPL010000001.1	GCA_003871855.1	redundant
AABECO010000016.1	GCA_003871855.1	redundant
JOYI01000011.1	GCA_003871855.1	redundant
ABKUIQ010000001.1	GCA_003871855.1	redundant
AABDZT010000027.1	GCA_003871855.1	redundant
NZ_JAFDNK010000008.1	GCA_003871855.1	redundant
AABCGX010000002.1	GCA_003871855.1	redundant
AAXQFO010000001.1	GCA_003871855.1	redundant
AABAGB010000001.1	GCA_003871855.1	redundant
ABGBOX010000001.1	GCA_003871855.1	redundant
AAXIGG010000021.1	GCA_003871855.1	redundant
AABCIB010000077.1	GCA_003871855.1	redundant
AABFXL010000004.1	GCA_003871855.1	redundant
AABDYD010000001.1	GCA_003871855.1	redundant
AABCGZ010000002.1	GCA_003871855.1	redundant
DAYPKV010000111.1	GCA_003871855.1	redundant
NZ_NYIF01000006.1	GCA_003871855.1	redundant
AABCHA010000043.1	GCA_003871855.1	redundant
AABFSX010000002.1	GCA_003871855.1	redundant
NZ_QEXE01000062.1	GCA_003871855.1	redundant
NZ_NYHD01000006.1	GCA_003871855.1	redundant
NZ_QEXB01000093.1	GCA_003871855.1	redundant
AABDYW010000001.1	GCA_003871855.1	redundant
AAAPRH010000068.1	GCA_003871855.1	redundant
AABDUJ010000004.1	GCA_003871855.1	redundant
NZ_MVEH01000003.1	GCA_003871855.1	redundant
ABAIJP010000001.1	GCA_003871855.1	redundant
JARNBN010000001.1	GCA_003871855.1	redundant
NZ_PVVE01000007.1	GCA_003871855.1	redundant
AAHZHX010000002.1	GCA_003871855.1	redundant
AABFNQ010000024.1	GCA_003871855.1	redundant
ABMCEM010000002.1	GCA_003871855.1	redundant
ABFITD010000001.1	GCA_003871855.1	redundant
AAXYDT010000001.1	GCA_003871855.1	redundant
AAAOQH010000036.1	GCA_003871855.1	redundant
AAAOQH010000023.1	GCA_003871855.1	redundant
JARNBR010000001.1	GCA_003871855.1	redundant
NZ_CP111150.1	GCA_003871855.1	redundant
AANCGE010000009.1	GCA_003871855.1	redundant
NZ_JAGYVE010000001.1	GCA_003871855.1	redundant
DAAKXF010000009.1	GCA_003871855.1	redundant
AABFIM010000042.1	GCA_003871855.1	redundant
AAXWPY010000001.1	GCA_003871855.1	redundant
AAXIZH010000157.1	GCA_003871855.1	redundant
DAABNF010000063.1	GCA_003871855.1	redundant
ABEVDS010000001.1	GCA_003871855.1	redundant
AAAVWB010000055.1	GCA_003871855.1	redundant
AAAVWB010000052.1	GCA_003871855.1	redundant
ABAXJY010000001.1	GCA_003871855.1	redundant
AABGNE010000014.1	GCA_003871855.1	redundant
AAXIWQ010000036.1	GCA_003871855.1	redundant
ABAENW010000025.1	GCA_003871855.1	redundant
ABCFHU010000001.1	GCA_003871855.1	redundant
AAAOIC010000001.1	GCA_003871855.1	redundant
ABJMJP010000001.1	GCA_003871855.1	redundant
NZ_NXYS01000004.1	GCA_003871855.1	redundant
AAAYAM010000002.1	GCA_003871855.1	redundant
AABDIH010000109.1	GCA_003871855.1	redundant
DASEBO010000042.1	GCA_003871855.1	redundant
NZ_JPBX01000011.1	GCA_003871855.1	redundant
DABZGB010000016.1	GCA_003871855.1	redundant
AABEEL020000062.1	GCA_003871855.1	redundant
AAEXPJ010000022.1	GCA_003871855.1	redundant
AAAYUX010000027.1	GCA_003871855.1	redundant
AAAODS010000001.1	GCA_003871855.1	redundant
ABSEGB010000001.1	GCA_003871855.1	redundant
DASDWJ010000070.1	GCA_003871855.1	redundant
DAXVPN010000001.1	GCA_003871855.1	redundant
NZ_JPAN01000017.1	GCA_003871855.1	redundant
ABGBWQ010000001.1	GCA_003871855.1	redundant
AAQQQE010000001.1	GCA_003871855.1	redundant
ABIQWO010000001.1	GCA_003871855.1	redundant
AAQPEU010000001.1	GCA_003871855.1	redundant
AABCIR010000042.1	GCA_003871855.1	redundant
DASDVI010000049.1	GCA_003871855.1	redundant
AABEQP010000001.1	GCA_003871855.1	redundant
AABCHX010000086.1	GCA_003871855.1	redundant
AABCHX010000091.1	GCA_003871855.1	redundant
DASDTZ010000165.1	GCA_003871855.1	redundant
AAAWHD010000001.1	GCA_003871855.1	redundant
NZ_CP053630.1	GCA_003871855.1	redundant
ABAWLM010000001.1	GCA_003871855.1	redundant
AAAPXL010000001.1	GCA_003871855.1	redundant
NZ_JOXU01000011.1	GCA_003871855.1	redundant
ABGBQK010000001.1	GCA_003871855.1	redundant
AAQRSB010000001.1	GCA_003871855.1	redundant
AABERY010000003.1	GCA_003871855.1	redundant
ABTSDN010000001.1	GCA_003871855.1	redundant
AABCHS010000073.1	GCA_003871855.1	redundant
AAXQGL010000001.1	GCA_003871855.1	redundant
ABKRQB010000023.1	GCA_003871855.1	redundant
AAAXYF010000009.1	GCA_003871855.1	redundant
AABCHP010000058.1	GCA_003871855.1	redundant
DASDRY010000040.1	GCA_003871855.1	redundant
AANCOS010000035.1	GCA_003871855.1	redundant
AAAWHG010000004.1	GCA_003871855.1	redundant
AACJYG010000094.1	GCA_003871855.1	redundant
AACJYG010000086.1	GCA_003871855.1	redundant
AAXQFQ010000001.1	GCA_003871855.1	redundant
ABDSHU010000001.1	GCA_003871855.1	redundant
DASDRE010000035.1	GCA_003871855.1	redundant
DAYPKW010000179.1	GCA_003871855.1	redundant
AAXQFB010000001.1	GCA_003871855.1	redundant
ABUJVU010000004.1	GCA_003871855.1	redundant
NZ_JAGSDU010000001.1	GCA_003871855.1	redundant
AABDWF010000001.1	GCA_003871855.1	redundant
ABSZOG010000008.1	GCA_003871855.1	redundant
DASDPX010000111.1	GCA_003871855.1	redundant
AAAPQN010000041.1	GCA_003871855.1	redundant
JBIMYZ010000174.1	GCA_003871855.1	redundant
JBIMYZ010000139.1	GCA_003871855.1	redundant
DASDPB010000033.1	GCA_003871855.1	redundant
NZ_QEXC01000046.1	GCA_003871855.1	redundant
DABXYZ010000035.1	GCA_003871855.1	redundant
AABDYQ010000003.1	GCA_003871855.1	redundant
AAECFW010000004.1	GCA_003871855.1	redundant
ABDSER010000001.1	GCA_003871855.1	redundant
AAPEUY010000031.1	GCA_003871855.1	redundant
AAYLHP010000001.1	GCA_003871855.1	redundant
ABAIJG010000001.1	GCA_003871855.1	redundant
DASDHD010000014.1	GCA_003871855.1	redundant
AABFMI010000002.1	GCA_003871855.1	redundant
ABDSCS010000001.1	GCA_003871855.1	redundant
DAJPWB010000190.1	GCA_003871855.1	redundant
AAARWO010000052.1	GCA_003871855.1	redundant
AAAPOV010000001.1	GCA_003871855.1	redundant
DBBRXA010000008.1	GCA_003871855.1	redundant
AAAYDM010000001.1	GCA_003871855.1	redundant
AABARI010000003.1	GCA_003871855.1	redundant
AAXIZM010000097.1	GCA_003871855.1	redundant
AABFGR010000001.1	GCA_003871855.1	redundant
AAXUXR010000001.1	GCA_003871855.1	redundant
AABFFT010000001.1	GCA_003871855.1	redundant
DAABNP010000022.1	GCA_003871855.1	redundant
ABAFKC010000001.1	GCA_003871855.1	redundant
DAAIDM010000074.1	GCA_003871855.1	redundant
ABEGYZ010000121.1	GCA_003871855.1	redundant
AAXIXH010000119.1	GCA_003871855.1	redundant
AAWGUS010000001.1	GCA_003871855.1	redundant
ABBKSY010000001.1	GCA_003871855.1	redundant
AAAIUH010000009.1	GCA_003871855.1	redundant
AABGLH010000083.1	GCA_003871855.1	redundant
ABCEZP010000001.1	GCA_003871855.1	redundant
DAAHVR010000001.1	GCA_003871855.1	redundant
NZ_JPCI01000041.1	GCA_003871855.1	redundant
AAZNNQ010000001.1	GCA_003871855.1	redundant
DASDYY010000210.1	GCA_003871855.1	redundant
ABEFYT010000001.1	GCA_003871855.1	redundant
AAXUOQ010000037.1	GCA_003871855.1	redundant
AAAYVD010000003.1	GCA_003871855.1	redundant
AAAODX010000041.1	GCA_003871855.1	redundant
DASDWM010000073.1	GCA_003871855.1	redundant
NZ_JPAM01000021.1	GCA_003871855.1	redundant
AAAZLE010000002.1	GCA_003871855.1	redundant
AABESV010000002.1	GCA_003871855.1	redundant
DASDVM010000074.1	GCA_003871855.1	redundant
DASDVM010000086.1	GCA_003871855.1	redundant
ABIQVM010000001.1	GCA_003871855.1	redundant
AAAYXE010000001.1	GCA_003871855.1	redundant
DASDUQ010000136.1	GCA_003871855.1	redundant
AAXSDP010000007.1	GCA_003871855.1	redundant
AABERC010000001.1	GCA_003871855.1	redundant
AAAOCB010000001.1	GCA_003871855.1	redundant
AAZLOV010000001.1	GCA_003871855.1	redundant
AABCHM010000003.1	GCA_003871855.1	redundant
AABCHM010000031.1	GCA_003871855.1	redundant
DASDSW010000091.1	GCA_003871855.1	redundant
NZ_JOXS01000011.1	GCA_003871855.1	redundant
AAAUXA010000098.1	GCA_003871855.1	redundant
AABERA010000002.1	GCA_003871855.1	redundant
AABCIA010000086.1	GCA_003871855.1	redundant
DASDSA010000032.1	GCA_003871855.1	redundant
AANCOO010000014.1	GCA_003871855.1	redundant
AAAQLO010000004.1	GCA_003871855.1	redundant
AAXQGN010000001.1	GCA_003871855.1	redundant
AABDYE010000001.1	GCA_003871855.1	redundant
AABCHF010000011.1	GCA_003871855.1	redundant
DASDRF010000065.1	GCA_003871855.1	redundant
NZ_JABEOF010000001.1	GCA_003871855.1	redundant
ABGJNB010000001.1	GCA_003871855.1	redundant
AAXQGP010000001.1	GCA_003871855.1	redundant
AABFVX010000001.1	GCA_003871855.1	redundant
DABYEZ010000103.1	GCA_003871855.1	redundant
DABYEZ010000099.1	GCA_003871855.1	redundant
AAAXYC010000001.1	GCA_003871855.1	redundant
AABCGY010000036.1	GCA_003871855.1	redundant
AABCGY010000032.1	GCA_003871855.1	redundant
DAACWM010000003.1	GCA_003871855.1	redundant
AABDYZ010000001.1	GCA_003871855.1	redundant
NZ_QEXF01000037.1	GCA_003871855.1	redundant
AAECFU010000007.1	GCA_003871855.1	redundant
AAAQLU010000001.1	GCA_003871855.1	redundant
ABDSEQ010000001.1	GCA_003871855.1	redundant
AAXDWS010000001.1	GCA_003871855.1	redundant
DAGWOJ010000027.1	GCA_003871855.1	redundant
AAYKXQ010000117.1	GCA_003871855.1	redundant
ABAIIM010000001.1	GCA_003871855.1	redundant
JARNBO010000001.1	GCA_003871855.1	redundant
AAOYXU010000001.1	GCA_003871855.1	redundant
AAOYXZ010000001.1	GCA_003871855.1	redundant
AANEFE010000102.1	GCA_003871855.1	redundant
AAAOQV010000009.1	GCA_003871855.1	redundant
JARNBL010000001.1	GCA_003871855.1	redundant
AAAYDW010000017.1	GCA_003871855.1	redundant
AATRPU010000001.1	GCA_003871855.1	redundant
NZ_JBJJIX010000001.1	GCA_003871855.1	redundant
AAAYDL010000001.1	GCA_003871855.1	redundant
AAXUXP010000001.1	GCA_003871855.1	redundant
AAWJJY010000001.1	GCA_003871855.1	redundant
AABGMH010000001.1	GCA_003871855.1	redundant
DAAKRR010000208.1	GCA_003871855.1	redundant
AAAYAE010000003.1	GCA_003871855.1	redundant
AAXUSR010000115.1	GCA_003871855.1	redundant
AABGLF010000001.1	GCA_003871855.1	redundant
NZ_JPCZ01000011.1	GCA_003871855.1	redundant
ABFQFW010000002.1	GCA_003871855.1	redundant
AABBOB010000074.1	GCA_003871855.1	redundant
AABGHD010000164.1	GCA_003871855.1	redundant
NZ_JPCM01000028.1	GCA_003871855.1	redundant
AABBOQ010000025.1	GCA_003871855.1	redundant
AAAPIP010000001.1	GCA_003871855.1	redundant
AAYWWJ010000001.1	GCA_003871855.1	redundant
AABECT010000018.1	GCA_003871855.1	redundant
AAVYDI010000001.1	GCA_003871855.1	redundant
AABBIQ010000003.1	GCA_003871855.1	redundant
AAXSCQ010000025.1	GCA_003871855.1	redundant
AABEBN010000007.1	GCA_003871855.1	redundant
AAIZUA010000001.1	GCA_003871855.1	redundant
AABEQO010000077.1	GCA_003871855.1	redundant
NZ_QEMA01000006.1	GCA_003871855.1	redundant
AAWSFO010000002.1	GCA_003871855.1	redundant
AABCII010000097.1	GCA_003871855.1	redundant
AANCOW010000038.1	GCA_003871855.1	redundant
AANCOW010000045.1	GCA_003871855.1	redundant
NZ_JABMEA010000001.1	GCA_003871855.1	redundant
AAAQLM010000018.1	GCA_003871855.1	redundant
AABDYJ010000003.1	GCA_003871855.1	redundant
NZ_NXQO01000017.1	GCA_003871855.1	redundant
AAAXYD010000012.1	GCA_003871855.1	redundant
AABCHH010000067.1	GCA_003871855.1	redundant
NZ_JABMDW010000001.1	GCA_003871855.1	redundant
AAXQFP010000001.1	GCA_003871855.1	redundant
AAAZYA010000001.1	GCA_003871855.1	redundant
AABFUQ010000001.1	GCA_003871855.1	redundant
AAXHTG010000055.1	GCA_003871855.1	redundant
ABAKBD010000001.1	GCA_003871855.1	redundant
AABCID010000081.1	GCA_003871855.1	redundant
AABFWI010000001.1	GCA_003871855.1	redundant
DABYBU010000015.1	GCA_003871855.1	redundant
AAXPXZ010000049.1	GCA_003871855.1	redundant
NZ_QEXH01000010.1	GCA_003871855.1	redundant
NZ_QELU01000004.1	GCA_003871855.1	redundant
AAASHV010000001.1	GCA_003871855.1	redundant
AAPEUP010000001.1	GCA_003871855.1	redundant
DAGWPV010000028.1	GCA_003871855.1	redundant
AABDUE010000006.1	GCA_003871855.1	redundant
AAYKXU010000151.1	GCA_003871855.1	redundant
ABAIIN010000001.1	GCA_003871855.1	redundant
JARNCC010000001.1	GCA_003871855.1	redundant
AAAMTQ010000003.1	GCA_003871855.1	redundant
AAATZS010000003.1	GCA_003871855.1	redundant
AADR01000004.1	GCA_003871855.1	redundant
DAJPUC010000278.1	GCA_003871855.1	redundant
AAQQMH010000001.1	GCA_003871855.1	redundant
DAYNSG010000068.1	GCA_003871855.1	redundant
AABFJC010000001.1	GCA_003871855.1	redundant
AALFZY010000001.1	GCA_003871855.1	redundant
ABHAPT010000001.1	GCA_003871855.1	redundant
DASCER010000106.1	GCA_003871855.1	redundant
DAPXFD010000041.1	GCA_003871855.1	redundant
DAPXFD010000036.1	GCA_003871855.1	redundant
ABAFQQ010000001.1	GCA_003871855.1	redundant
AAAPEQ010000018.1	GCA_003871855.1	redundant
DASBXE010000002.1	GCA_003871855.1	redundant
AAXITJ010000101.1	GCA_003871855.1	redundant
AAXITJ010000103.1	GCA_003871855.1	redundant
AABFFC010000001.1	GCA_003871855.1	redundant
AAXURI010000097.1	GCA_003871855.1	redundant
AAAQEY010000008.1	GCA_003871855.1	redundant
DAABIF010000054.1	GCA_003871855.1	redundant
NZ_NXZH01000026.1	GCA_003871855.1	redundant
ABELLN010000026.1	GCA_003871855.1	redundant
ABELLN010000022.1	GCA_003871855.1	redundant
DAAFGZ010000028.1	GCA_003871855.1	redundant
NZ_JARDXV010000001.1	GCA_003871855.1	redundant
DASEBE010000087.1	GCA_003871855.1	redundant
DASDZV010000082.1	GCA_003871855.1	redundant
DAAFHY010000028.1	GCA_003871855.1	redundant
DAAFHY010000029.1	GCA_003871855.1	redundant
AAXUOG010000045.1	GCA_003871855.1	redundant
AAAZLL010000001.1	GCA_003871855.1	redundant
AAWAVR010000002.1	GCA_003871855.1	redundant
AAAYAL010000001.1	GCA_003871855.1	redundant
DASDWP010000182.1	GCA_003871855.1	redundant
ABUNXN010000001.1	GCA_003871855.1	redundant
DAAKKG010000017.1	GCA_003871855.1	redundant
ABANIR010000008.1	GCA_003871855.1	redundant
ABFNTL010000090.1	GCA_003871855.1	redundant
NZ_CP096157.1	GCA_003871855.1	redundant
AABGBW010000036.1	GCA_003871855.1	redundant
NZ_JPAA01000011.1	GCA_003871855.1	redundant
ABIQWE010000001.1	GCA_003871855.1	redundant
AAAYVF010000003.1	GCA_003871855.1	redundant
ABLUNZ010000001.1	GCA_003871855.1	redundant
AABCIE010000084.1	GCA_003871855.1	redundant
AAAQTJ010000001.1	GCA_003871855.1	redundant
NZ_JOXV01000019.1	GCA_003871855.1	redundant
