scaffold	representative	dereplication_status
AAAJMN010000001.1	GCA_003871855.1	redundant
ABAIJG010000001.1	GCA_003871855.1	redundant
AABCHG010000053.1	GCA_003871855.1	redundant
ABDSHU010000001.1	GCA_003871855.1	redundant
NZ_FFEG01000001.1	GCA_003871855.1	redundant
AAIZUA010000001.1	GCA_003871855.1	redundant
ABEFXZ010000001.1	GCA_003871855.1	redundant
AAAODS010000001.1	GCA_003871855.1	redundant
AAALRY010000004.1	GCA_003871855.1	redundant
AAQRRB010000001.1	GCA_003871855.1	redundant
AAQQPL010000001.1	GCA_003871855.1	redundant
AAZNNQ010000001.1	GCA_003871855.1	redundant
AABECT010000018.1	GCA_003871855.1	redundant
ABGBWQ010000001.1	GCA_003871855.1	redundant
ABAENW010000025.1	GCA_003871855.1	redundant
ABGBOX010000001.1	GCA_003871855.1	redundant
AAXYDP010000001.1	GCA_003871855.1	redundant
AAXDWS010000001.1	GCA_003871855.1	redundant
AAZLOV010000001.1	GCA_003871855.1	redundant
AABDWF010000001.1	GCA_003871855.1	redundant
ABJMJP010000001.1	GCA_003871855.1	redundant
ABIQVM010000001.1	GCA_003871855.1	redundant
AAAYVF010000003.1	GCA_003871855.1	redundant
DAAETN010000003.1	GCA_003871855.1	redundant
AAXWPI010000001.1	GCA_003871855.1	redundant
AAQQNS010000001.1	GCA_003871855.1	redundant
DAAISV010000008.1	GCA_003871855.1	redundant
DASEBC010000057.1	GCA_003871855.1	redundant
AABDYW010000001.1	GCA_003871855.1	redundant
NZ_JAFDNK010000008.1	GCA_003871855.1	redundant
AANCGE010000009.1	GCA_003871855.1	redundant
AABEMI010000004.1	GCA_003871855.1	redundant
DASDSN010000085.1	GCA_003871855.1	redundant
ABJZUR010000008.1	GCA_003871855.1	redundant
NZ_CP096157.1	GCA_003871855.1	redundant
DASDQV010000074.1	GCA_003871855.1	redundant
NZ_QEMA01000006.1	GCA_003871855.1	redundant
AAALFQ010000003.1	GCA_003871855.1	redundant
ABIHRO010000001.1	GCA_003871855.1	redundant
AAAPRH010000068.1	GCA_003871855.1	redundant
NZ_JAGSER010000001.1	GCA_003871855.1	redundant
AAZTRF010000001.1	GCA_003871855.1	redundant
ABCFHU010000001.1	GCA_003871855.1	redundant
AAAQLU010000001.1	GCA_003871855.1	redundant
NZ_AVQM01000012.1	GCA_003871855.1	redundant
AANEJD010000018.1	GCA_003871855.1	redundant
AAXQFO010000001.1	GCA_003871855.1	redundant
AAAPOV010000001.1	GCA_003871855.1	redundant
ABAKBD010000001.1	GCA_003871855.1	redundant
AAAITX010000136.1	GCA_003871855.1	redundant
AABDLC010000017.1	GCA_003871855.1	redundant
NZ_FFGC01000001.1	GCA_003871855.1	redundant
AAAIPO010000043.1	GCA_003871855.1	redundant
AAQRWC010000001.1	GCA_003871855.1	redundant
JARNBN010000001.1	GCA_003871855.1	redundant
AAXPZO010000038.1	GCA_003871855.1	redundant
ABJACL010000001.1	GCA_003871855.1	redundant
AAXMHH010000001.1	GCA_003871855.1	redundant
AABCHO010000072.1	GCA_003871855.1	redundant
ABLUKP010000001.1	GCA_003871855.1	redundant
AABFFT010000001.1	GCA_003871855.1	redundant
AAATLM010000002.1	GCA_003871855.1	redundant
AAAYDM010000001.1	GCA_003871855.1	redundant
AABCIV010000065.1	GCA_003871855.1	redundant
JARNBR010000001.1	GCA_003871855.1	redundant
AAXITJ010000103.1	GCA_003871855.1	redundant
AAAOFP010000034.1	GCA_003871855.1	redundant
ABAIIM010000001.1	GCA_003871855.1	redundant
AABFDK010000155.1	GCA_003871855.1	redundant
AAQQQE010000001.1	GCA_003871855.1	redundant
NZ_NXYS01000004.1	GCA_003871855.1	redundant
AABGMH010000001.1	GCA_003871855.1	redundant
AABEBN010000007.1	GCA_003871855.1	redundant
AAYKXP010000043.1	GCA_003871855.1	redundant
AAAZOP010000026.1	GCA_003871855.1	redundant
AABEQP010000001.1	GCA_003871855.1	redundant
AAAYBC010000029.1	GCA_003871855.1	redundant
ABGBQK010000001.1	GCA_003871855.1	redundant
NZ_JPCH01000011.1	GCA_003871855.1	redundant
AABERY010000003.1	GCA_003871855.1	redundant
AAXYDT010000001.1	GCA_003871855.1	redundant
ABLUFX010000001.1	GCA_003871855.1	redundant
AAAIDE010000008.1	GCA_003871855.1	redundant
AAAPXL010000001.1	GCA_003871855.1	redundant
AABDYZ010000001.1	GCA_003871855.1	redundant
AAXWPY010000001.1	GCA_003871855.1	redundant
AAAJWE010000054.1	GCA_003871855.1	redundant
AABDYQ010000003.1	GCA_003871855.1	redundant
NZ_NXQO01000017.1	GCA_003871855.1	redundant
AAWGUS010000001.1	GCA_003871855.1	redundant
NZ_JOXV01000019.1	GCA_003871855.1	redundant
ABGJNB010000001.1	GCA_003871855.1	redundant
DASEAH010000045.1	GCA_003871855.1	redundant
AAXUTF010000074.1	GCA_003871855.1	redundant
NZ_JOYE01000011.1	GCA_003871855.1	redundant
DASDSW010000091.1	GCA_003871855.1	redundant
ABFITD010000001.1	GCA_003871855.1	redundant
AAAWAQ010000014.1	GCA_003871855.1	redundant
NZ_MVEH01000003.1	GCA_003871855.1	redundant
AABFVX010000001.1	GCA_003871855.1	redundant
DASDRF010000065.1	GCA_003871855.1	redundant
DAAKKG010000017.1	GCA_003871855.1	redundant
NZ_QELX01000002.1	GCA_003871855.1	redundant
AAALFN010000003.1	GCA_003871855.1	redundant
AAWDLU010000001.1	GCA_003871855.1	redundant
AABDPK010000013.1	GCA_003871855.1	redundant
AAAYKE010000002.1	GCA_003871855.1	redundant
AAXSDP010000007.1	GCA_003871855.1	redundant
AABBIQ010000003.1	GCA_003871855.1	redundant
AAEXPI010000007.1	GCA_003871855.1	redundant
ABLUNZ010000001.1	GCA_003871855.1	redundant
DAEASO010000038.1	GCA_003871855.1	redundant
AAXQGL010000001.1	GCA_003871855.1	redundant
DASCAW010000075.1	GCA_003871855.1	redundant
AAXQFQ010000001.1	GCA_003871855.1	redundant
AAXQFB010000001.1	GCA_003871855.1	redundant
AABCHX010000086.1	GCA_003871855.1	redundant
AABCHP010000058.1	GCA_003871855.1	redundant
AAAYDW010000017.1	GCA_003871855.1	redundant
AABCID010000081.1	GCA_003871855.1	redundant
AAAYDL010000001.1	GCA_003871855.1	redundant
AAARYK010000035.1	GCA_003871855.1	redundant
ABEFXG010000001.1	GCA_003871855.1	redundant
NZ_JARDXV010000001.1	GCA_003871855.1	redundant
AAAYAM010000002.1	GCA_003871855.1	redundant
AAAXHC010000001.1	GCA_003871855.1	redundant
AABESV010000002.1	GCA_003871855.1	redundant
AABDZZ010000013.1	GCA_003871855.1	redundant
AAAWHD010000001.1	GCA_003871855.1	redundant
AABERC010000001.1	GCA_003871855.1	redundant
AAAWHG010000004.1	GCA_003871855.1	redundant
NZ_JPBW01000011.1	GCA_003871855.1	redundant
AAAYUX010000027.1	GCA_003871855.1	redundant
AABERA010000002.1	GCA_003871855.1	redundant
AAPEUP010000001.1	GCA_003871855.1	redundant
AAAJXS010000001.1	GCA_003871855.1	redundant
ABIQUX010000001.1	GCA_003871855.1	redundant
AAWJJY010000001.1	GCA_003871855.1	redundant
AAXUXR010000001.1	GCA_003871855.1	redundant
DASDVI010000049.1	GCA_003871855.1	redundant
AAAPQN010000041.1	GCA_003871855.1	redundant
AABFUQ010000001.1	GCA_003871855.1	redundant
NZ_JOWU01000034.1	GCA_003871855.1	redundant
NZ_QELZ01000011.1	GCA_003871855.1	redundant
DAAFGZ010000028.1	GCA_003871855.1	redundant
ABGXNK010000022.1	GCA_003871855.1	redundant
AAAHWR010000003.1	GCA_003871855.1	redundant
AAXSCQ010000025.1	GCA_003871855.1	redundant
AAEXPJ010000022.1	GCA_003871855.1	redundant
DAAIDM010000074.1	GCA_003871855.1	redundant
AAAOQH010000036.1	GCA_003871855.1	redundant
NZ_QEXF01000037.1	GCA_003871855.1	redundant
AAXQGN010000001.1	GCA_003871855.1	redundant
NZ_AADR01000004.1	GCA_003871855.1	redundant
AAXQGP010000001.1	GCA_003871855.1	redundant
AABCIE010000084.1	GCA_003871855.1	redundant
JARNBO010000001.1	GCA_003871855.1	redundant
AAAOIC010000001.1	GCA_003871855.1	redundant
AABCIL010000102.1	GCA_003871855.1	redundant
JARNBL010000001.1	GCA_003871855.1	redundant
AAXIZM010000097.1	GCA_003871855.1	redundant
ABCFOY010000001.1	GCA_003871855.1	redundant
AAECFW010000004.1	GCA_003871855.1	redundant
AAAPIP010000001.1	GCA_003871855.1	redundant
ABEFYB010000001.1	GCA_003871855.1	redundant
AANCOV010000027.1	GCA_003871855.1	redundant
AAAVRP010000001.1	GCA_003871855.1	redundant
AAAKDJ010000001.1	GCA_003871855.1	redundant
AAAZQU010000064.1	GCA_003871855.1	redundant
ABAFQQ010000001.1	GCA_003871855.1	redundant
NZ_CP111150.1	GCA_003871855.1	redundant
ABDSEU010000001.1	GCA_003871855.1	redundant
AABECO010000016.1	GCA_003871855.1	redundant
AAAKQI010000001.1	GCA_003871855.1	redundant
NZ_JPBX01000011.1	GCA_003871855.1	redundant
AAAYVD010000003.1	GCA_003871855.1	redundant
AABEQO010000077.1	GCA_003871855.1	redundant
AABDYR010000003.1	GCA_003871855.1	redundant
AAAWFL010000025.1	GCA_003871855.1	redundant
ABIQWI010000001.1	GCA_003871855.1	redundant
AAAJXY010000001.1	GCA_003871855.1	redundant
NZ_JPAO01000023.1	GCA_003871855.1	redundant
DAAETP010000001.1	GCA_003871855.1	redundant
AAXUXP010000001.1	GCA_003871855.1	redundant
AAAJWI010000026.1	GCA_003871855.1	redundant
NZ_JOYK01000011.1	GCA_003871855.1	redundant
ABKBQV010000001.1	GCA_003871855.1	redundant
AAUAPJ010000057.1	GCA_003871855.1	redundant
DASDWJ010000070.1	GCA_003871855.1	redundant
DAAKMU010000001.1	GCA_003871855.1	redundant
DAAILA010000055.1	GCA_003871855.1	redundant
DASDSA010000032.1	GCA_003871855.1	redundant
ABEVBW010000001.1	GCA_003871855.1	redundant
AABFWI010000001.1	GCA_003871855.1	redundant
AAAHYB010000023.1	GCA_003871855.1	redundant
DASDPB010000033.1	GCA_003871855.1	redundant
AAAKJJ010000001.1	GCA_003871855.1	redundant
NZ_JAGSDU010000001.1	GCA_003871855.1	redundant
AAQQTW010000012.1	GCA_003871855.1	redundant
ABCEZP010000001.1	GCA_003871855.1	redundant
NZ_QEXH01000010.1	GCA_003871855.1	redundant
AAQQTN010000001.1	GCA_003871855.1	redundant
NZ_JABEOF010000001.1	GCA_003871855.1	redundant
AAXQFP010000001.1	GCA_003871855.1	redundant
DAAHVR010000001.1	GCA_003871855.1	redundant
AALFZY010000001.1	GCA_003871855.1	redundant
ABFRWR010000164.1	GCA_003871855.1	redundant
NZ_PVVC01000007.1	GCA_003871855.1	redundant
AABCIR010000042.1	GCA_003871855.1	redundant
JARNCC010000001.1	GCA_003871855.1	redundant
NZ_JAGYVE010000001.1	GCA_003871855.1	redundant
ABDEMW010000018.1	GCA_003871855.1	redundant
AABCGU010000025.1	GCA_003871855.1	redundant
ABKUIQ010000001.1	GCA_003871855.1	redundant
ABFQFW010000002.1	GCA_003871855.1	redundant
AABCGZ010000002.1	GCA_003871855.1	redundant
AAQPEU010000001.1	GCA_003871855.1	redundant
AAAIKS010000005.1	GCA_003871855.1	redundant
AAAQEY010000008.1	GCA_003871855.1	redundant
AAECFU010000007.1	GCA_003871855.1	redundant
AAQOCY010000001.1	GCA_003871855.1	redundant
NZ_NXZH01000026.1	GCA_003871855.1	redundant
ABBPHW010000001.1	GCA_003871855.1	redundant
NZ_MJDC01000017.1	GCA_003871855.1	redundant
AAAYAE010000003.1	GCA_003871855.1	redundant
AAXIGG010000021.1	GCA_003871855.1	redundant
AAQRSB010000001.1	GCA_003871855.1	redundant
AAYLHP010000001.1	GCA_003871855.1	redundant
AAXHTG010000055.1	GCA_003871855.1	redundant
AABARI010000003.1	GCA_003871855.1	redundant
AABDZT010000027.1	GCA_003871855.1	redundant
AAATZS010000003.1	GCA_003871855.1	redundant
DAAKXF010000009.1	GCA_003871855.1	redundant
ABDSCM010000001.1	GCA_003871855.1	redundant
AAAQTJ010000001.1	GCA_003871855.1	redundant
AAHZHX010000002.1	GCA_003871855.1	redundant
AAAITT010000128.1	GCA_003871855.1	redundant
NZ_JPAN01000017.1	GCA_003871855.1	redundant
AABEQS010000018.1	GCA_003871855.1	redundant
AAOYXU010000001.1	GCA_003871855.1	redundant
DASEBB010000034.1	GCA_003871855.1	redundant
AAAQLM010000018.1	GCA_003871855.1	redundant
ABBKSY010000001.1	GCA_003871855.1	redundant
DASDWO010000075.1	GCA_003871855.1	redundant
NZ_CP053630.1	GCA_003871855.1	redundant
AABDUE010000006.1	GCA_003871855.1	redundant
NZ_NYIF01000006.1	GCA_003871855.1	redundant
AACKBX010000030.1	GCA_003871855.1	redundant
DASDRZ010000046.1	GCA_003871855.1	redundant
NZ_NYHD01000006.1	GCA_003871855.1	redundant
AABBOQ010000025.1	GCA_003871855.1	redundant
ABEVDS010000001.1	GCA_003871855.1	redundant
AABAGJ010000004.1	GCA_003871855.1	redundant
AAAIYN010000001.1	GCA_003871855.1	redundant
DASDPM010000127.1	GCA_003871855.1	redundant
AAAOQV010000009.1	GCA_003871855.1	redundant
DAAFHY010000029.1	GCA_003871855.1	redundant
NZ_JABMEA010000001.1	GCA_003871855.1	redundant
QEXK01000052.1	GCA_003871855.1	redundant
AAJHVC010000004.1	GCA_003871855.1	redundant
AAAYKD010000015.1	GCA_003871855.1	redundant
NZ_JABMDW010000001.1	GCA_003871855.1	redundant
AAAMNE010000002.1	GCA_003871855.1	redundant
ABNMBJ010000003.1	GCA_003871855.1	redundant
AAXQFK010000001.1	GCA_003871855.1	redundant
AAYWWJ010000001.1	GCA_003871855.1	redundant
ABJBMR010000001.1	GCA_003871855.1	redundant
AAAPEQ010000018.1	GCA_003871855.1	redundant
DAALSZ010000017.1	GCA_003871855.1	redundant
NZ_PVVF01000006.1	GCA_003871855.1	redundant
AABCGX010000002.1	GCA_003871855.1	redundant
AAASHV010000001.1	GCA_003871855.1	redundant
AAWSFO010000002.1	GCA_003871855.1	redundant
ABAIJP010000001.1	GCA_003871855.1	redundant
ABBRCA010000001.1	GCA_003871855.1	redundant
AAXIWQ010000036.1	GCA_003871855.1	redundant
AAAIKM010000001.1	GCA_003871855.1	redundant
JARNBP010000001.1	GCA_003871855.1	redundant
AAAPIX010000009.1	GCA_003871855.1	redundant
ABEFYT010000001.1	GCA_003871855.1	redundant
DAABUS010000001.1	GCA_003871855.1	redundant
NZ_NXZI01000005.1	GCA_003871855.1	redundant
AANCOS010000035.1	GCA_003871855.1	redundant
AABECK010000002.1	GCA_003871855.1	redundant
DAABNG010000032.1	GCA_003871855.1	redundant
ABIVAU010000011.1	GCA_003871855.1	redundant
AABGNE010000014.1	GCA_003871855.1	redundant
NZ_JPCZ01000011.1	GCA_003871855.1	redundant
AAAYAL010000001.1	GCA_003871855.1	redundant
AAAKPZ010000001.1	GCA_003871855.1	redundant
NZ_JPCM01000028.1	GCA_003871855.1	redundant
ABIQWO010000001.1	GCA_003871855.1	redundant
AAAZLL010000001.1	GCA_003871855.1	redundant
AABGFE010000001.1	GCA_003871855.1	redundant
AABEUL010000001.1	GCA_003871855.1	redundant
ABAXJY010000001.1	GCA_003871855.1	redundant
AABGBW010000036.1	GCA_003871855.1	redundant
AABEON010000001.1	GCA_003871855.1	redundant
AAOYXZ010000001.1	GCA_003871855.1	redundant
DASEBE010000087.1	GCA_003871855.1	redundant
AAAXYF010000009.1	GCA_003871855.1	redundant
AABDYP010000005.1	GCA_003871855.1	redundant
AAQRZR010000003.1	GCA_003871855.1	redundant
ABHAPT010000001.1	GCA_003871855.1	redundant
DASDZP010000048.1	GCA_003871855.1	redundant
AAAHHP010000004.1	GCA_003871855.1	redundant
AAAQLL010000028.1	GCA_003871855.1	redundant
ABELLN010000026.1	GCA_003871855.1	redundant
ABANIR010000008.1	GCA_003871855.1	redundant
NZ_JOXS01000011.1	GCA_003871855.1	redundant
AAAHYX010000002.1	GCA_003871855.1	redundant
AAWAVR010000002.1	GCA_003871855.1	redundant
AAAZYA010000001.1	GCA_003871855.1	redundant
JOYI01000011.1	GCA_003871855.1	redundant
NZ_JPCI01000041.1	GCA_003871855.1	redundant
NZ_JPAA01000011.1	GCA_003871855.1	redundant
NZ_JOXU01000011.1	GCA_003871855.1	redundant
NZ_JPCJ01000038.1	GCA_003871855.1	redundant
NZ_JPAM01000021.1	GCA_003871855.1	redundant
NZ_JOYL01000011.1	GCA_003871855.1	redundant
AAAZWW010000002.1	GCA_003871855.1	redundant
ABKRQB010000023.1	GCA_003871855.1	redundant
ABLUKC010000001.1	GCA_003871855.1	redundant
ABAIJA010000001.1	GCA_003871855.1	redundant
AAALAL010000001.1	GCA_003871855.1	redundant
DABYBU010000015.1	GCA_003871855.1	redundant
AAAOBH010000001.1	GCA_003871855.1	redundant
AANCOO010000014.1	GCA_003871855.1	redundant
ABDSER010000001.1	GCA_003871855.1	redundant
AABGGE010000001.1	GCA_003871855.1	redundant
ABDSCS010000001.1	GCA_003871855.1	redundant
ABMCEM010000002.1	GCA_003871855.1	redundant
AAAMTJ010000002.1	GCA_003871855.1	redundant
AABFGR010000001.1	GCA_003871855.1	redundant
AANCOW010000038.1	GCA_003871855.1	redundant
ABAFKC010000001.1	GCA_003871855.1	redundant
ABDSEQ010000001.1	GCA_003871855.1	redundant
AABGLF010000001.1	GCA_003871855.1	redundant
AABDYE010000001.1	GCA_003871855.1	redundant
AAPEUY010000031.1	GCA_003871855.1	redundant
ABIQVZ010000001.1	GCA_003871855.1	redundant
AAAXYD010000012.1	GCA_003871855.1	redundant
AABDUJ010000004.1	GCA_003871855.1	redundant
AAAXYC010000001.1	GCA_003871855.1	redundant
AABFSX010000002.1	GCA_003871855.1	redundant
DASDMD010000028.1	GCA_003871855.1	redundant
AAMPWZ010000031.1	GCA_003871855.1	redundant
ABAIIN010000001.1	GCA_003871855.1	redundant
AAAOCB010000001.1	GCA_003871855.1	redundant
ABDSET010000001.1	GCA_003871855.1	redundant
AAAMBU010000001.1	GCA_003871855.1	redundant
AABDYJ010000003.1	GCA_003871855.1	redundant
ABDSCK010000001.1	GCA_003871855.1	redundant
ABIQWE010000001.1	GCA_003871855.1	redundant
DAPXFD010000036.1	GCA_003871855.1	redundant
AABFFC010000001.1	GCA_003871855.1	redundant
AANCOL010000026.1	GCA_003871855.1	redundant
AAAZLE010000002.1	GCA_003871855.1	redundant
AAAQJI010000026.1	GCA_003871855.1	redundant
AAAVWB010000052.1	GCA_003871855.1	redundant
ABAIJB010000001.1	GCA_003871855.1	redundant
ABIQWM010000001.1	GCA_003871855.1	redundant
AABDYY010000003.1	GCA_003871855.1	redundant
ABIQVI010000001.1	GCA_003871855.1	redundant
AAAYXE010000001.1	GCA_003871855.1	redundant
ABDSCP010000001.1	GCA_003871855.1	redundant
AABDYD010000001.1	GCA_003871855.1	redundant
AAAMTQ010000003.1	GCA_003871855.1	redundant
QZCO01000003.1	GCA_003871855.1	redundant
ABIZEO010000010.1	GCA_003871855.1	redundant
AAUFVZ010000001.1	GCA_003871855.1	redundant
AABDYO010000003.1	GCA_003871855.1	redundant
AABDYK010000005.1	GCA_003871855.1	redundant
AABFVO010000002.1	GCA_003871855.1	redundant
AABFVS010000001.1	GCA_003871855.1	redundant
AAZYND010000027.1	GCA_003871855.1	redundant
AAAYFM010000005.1	GCA_003871855.1	redundant
AABGRO010000058.1	GCA_003871855.1	redundant
AABEEA010000003.1	GCA_003871855.1	redundant
AAAKBD010000002.1	GCA_003871855.1	redundant
AABFMB010000002.1	GCA_003871855.1	redundant
AALFZZ010000001.1	GCA_003871855.1	redundant
AAMMSI010000001.1	GCA_003871855.1	redundant
ABBCQC010000002.1	GCA_003871855.1	redundant
AABGLQ010000002.1	GCA_003871855.1	redundant
AABDZU010000003.1	GCA_003871855.1	redundant
AABGHN010000003.1	GCA_003871855.1	redundant
AABESN010000018.1	GCA_003871855.1	redundant
AABDYS010000033.1	GCA_003871855.1	redundant
AABDUH010000006.1	GCA_003871855.1	redundant
AAAJTE010000009.1	GCA_003871855.1	redundant
AABFOX010000001.1	GCA_003871855.1	redundant
AABDYI010000003.1	GCA_003871855.1	redundant
ABCJUY010000002.1	GCA_003871855.1	redundant
AAAXQK010000004.1	GCA_003871855.1	redundant
ABKRQA010000026.1	GCA_003871855.1	redundant
AABFCU010000035.1	GCA_003871855.1	redundant
AAAJHM010000016.1	GCA_003871855.1	redundant
AAAJFA010000003.1	GCA_003871855.1	redundant
REPT01000001.1	GCA_003871855.1	redundant
RCPP01000001.1	GCA_003871855.1	redundant
AAAAGF010000001.1	GCA_004150675.1	dereplication_representative
AANCSV010000026.1	GCA_004150675.1	readded_by_cluster_content
ABDRHJ010000022.1	GCA_004150675.1	readded_by_cluster_content
ABAKZP010000001.1	GCA_004150675.1	readded_by_cluster_content
AABCFU010000001.1	GCA_004150675.1	readded_by_cluster_content
ABLUSC010000001.1	GCA_004150675.1	redundant
AAWYQH010000029.1	GCA_004150675.1	redundant
AAZIBF010000001.1	GCA_004150675.1	redundant
ABBXPN010000001.1	GCA_004150675.1	redundant
AAAHYG010000001.1	GCA_004150675.1	redundant
ABKZMX010000001.1	GCA_004150675.1	redundant
ABLUQV010000001.1	GCA_004150675.1	redundant
ABCSMU010000001.1	GCA_004150675.1	redundant
AAVNKO010000001.1	GCA_004150675.1	redundant
AAATNX010000026.1	GCA_004150675.1	redundant
ABDRZL010000003.1	GCA_004150675.1	redundant
ABDRTF010000001.1	GCA_004150675.1	redundant
AAARDG010000001.1	GCA_004150675.1	redundant
AAAXEH010000004.1	GCA_004150675.1	redundant
ABDRBQ010000001.1	GCA_004150675.1	redundant
ABBIUU010000001.1	GCA_004150675.1	redundant
ABIHJX010000001.1	GCA_004150675.1	redundant
AAZTQY010000001.1	GCA_004150675.1	redundant
ABDRZF010000001.1	GCA_004150675.1	redundant
ABDRSQ010000001.1	GCA_004150675.1	redundant
AABCOU010000001.1	GCA_004150675.1	redundant
ABDRBE010000001.1	GCA_004150675.1	redundant
AAFFOD010000026.1	GCA_004150675.1	redundant
AANDOK010000012.1	GCA_004150675.1	redundant
AAAPPY010000002.1	GCA_004150675.1	redundant
AAAVDF010000001.1	GCA_004150675.1	redundant
AAAORE010000006.1	GCA_004150675.1	redundant
ABLUAF010000001.1	GCA_004150675.1	redundant
ABDYGJ010000002.1	GCA_004150675.1	redundant
AAQOQQ010000004.1	GCA_004150675.1	redundant
AAATRR010000001.1	GCA_004150675.1	redundant
ABDRYZ010000001.1	GCA_004150675.1	redundant
AAASYI010000001.1	GCA_004150675.1	redundant
ABDRRJ010000015.1	GCA_004150675.1	redundant
AALKJQ010000001.1	GCA_004150675.1	redundant
ABFUMO010000057.1	GCA_004150675.1	redundant
ABNVZB010000001.1	GCA_004150675.1	redundant
ABDRBG010000004.1	GCA_004150675.1	redundant
AAAPOX010000039.1	GCA_004150675.1	redundant
AAAUJM010000006.1	GCA_004150675.1	redundant
ABCHHC010000001.1	GCA_004150675.1	redundant
ABGWWW010000001.1	GCA_004150675.1	redundant
AAVMDL010000001.1	GCA_004150675.1	redundant
ABDRYU010000004.1	GCA_004150675.1	redundant
AAAHTO010000001.1	GCA_004150675.1	redundant
AAASXJ010000001.1	GCA_004150675.1	redundant
ABDRPD010000001.1	GCA_004150675.1	redundant
AAQRWM010000003.1	GCA_004150675.1	redundant
ABDRAV010000001.1	GCA_004150675.1	redundant
ABDRYJ010000001.1	GCA_004150675.1	redundant
ABGCYA010000001.1	GCA_004150675.1	redundant
ABDROV010000005.1	GCA_004150675.1	redundant
ABDQYL010000001.1	GCA_004150675.1	redundant
AAJFJT010000001.1	GCA_004150675.1	redundant
AAAPNV010000022.1	GCA_004150675.1	redundant
ABEHNN010000001.1	GCA_004150675.1	redundant
ABCFYA010000001.1	GCA_004150675.1	redundant
ABGWHW010000001.1	GCA_004150675.1	redundant
AAVJMA010000001.1	GCA_004150675.1	redundant
ABDRYI010000004.1	GCA_004150675.1	redundant
ABDROK010000001.1	GCA_004150675.1	redundant
AAAWRW010000001.1	GCA_004150675.1	redundant
AABCJR010000021.1	GCA_004150675.1	redundant
ABDQYD010000001.1	GCA_004150675.1	redundant
AAAKIF010000001.1	GCA_004150675.1	redundant
ABAVJR010000001.1	GCA_004150675.1	redundant
AAAOMB010000001.1	GCA_004150675.1	redundant
ABLTYG010000001.1	GCA_004150675.1	redundant
AAAUDK010000001.1	GCA_004150675.1	redundant
ABDRYA010000003.1	GCA_004150675.1	redundant
AATMSW010000001.1	GCA_004150675.1	redundant
AAZCQM010000003.1	GCA_004150675.1	redundant
AAAXGE010000001.1	GCA_004150675.1	redundant
ABNDGB010000004.1	GCA_004150675.1	redundant
ABDQVK010000001.1	GCA_004150675.1	redundant
AAAKGS010000004.1	GCA_004150675.1	redundant
