Organism	Scaffold	Start	End	Score	ctg16_37	ctg16_38	ctg16_39	ctg16_40	ctg16_41	ctg16_42	ctg16_43	Number	Strand	Layout_group	assembly_file	representative	dereplication_status
GCF_900626285.1	NZ_LR131147.1	33945	44374	6254.0	1	1	0	1	0	0	0	290	(1, 1, 1)	(2, 1, 0)	GCF_900626285.1_PRJEB27980_genomic.fna.gz	GCF_900626285.1_PRJEB27980_genomic.fna.gz	dereplication_representative
GCF_900683775.1	NZ_LR215983.1	3000409	3004636	6724.0	1	1	0	1	0	0	0	256	(-1, -1, -1)	(2, 1, 0)	GCF_900683775.1_ASM90068377v1_genomic.fna.gz	GCF_900683775.1_ASM90068377v1_genomic.fna.gz	dereplication_representative
GCF_046603775.1	NZ_CP176625.1	3466586	3470808	6692.0	1	1	0	1	0	0	0	257	(-1, -1, -1)	(2, 1, 0)	GCF_046603775.1_ASM4660377v1_genomic.fna.gz	GCF_900683775.1_ASM90068377v1_genomic.fna.gz	redundant
GCF_901482605.1	NZ_LR590481.1	1927708	1934626	9397.0	1	1	0	1	0	1	1	195	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_901482605.1_45532_E01_genomic.fna.gz	GCF_901482605.1_45532_E01_genomic.fna.gz	dereplication_representative
GCF_902143515.1	NZ_CABFVD010000001.1	114358	121386	9521.0	1	1	0	1	0	1	1	121	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_902143515.1_P3545_genomic.fna.gz	GCF_902143515.1_P3545_genomic.fna.gz	dereplication_representative
GCF_902386815.1	NZ_CABMKD010000012.1	1599551	1605064	6218.0	1	1	0	1	0	0	0	305	(-1, -1, -1)	(2, 1, 0)	GCF_902386815.1_UHGG_MGYG-HGUT-02410_genomic.fna.gz	GCF_902386815.1_UHGG_MGYG-HGUT-02410_genomic.fna.gz	dereplication_representative
GCF_902386895.1	NZ_CABMKL010000001.1	2240290	2244987	5951.0	0	1	0	1	0	1	0	342	(1, 1, 1)	(2, 1, 0)	GCF_902386895.1_UHGG_MGYG-HGUT-02417_genomic.fna.gz	GCF_902386895.1_UHGG_MGYG-HGUT-02417_genomic.fna.gz	dereplication_representative
GCF_902386975.1	NZ_CABMKM010000004.1	597220	602040	6291.0	1	1	0	1	0	0	0	282	(-1, -1, -1)	(2, 1, 0)	GCF_902386975.1_UHGG_MGYG-HGUT-02420_genomic.fna.gz	GCF_902386975.1_UHGG_MGYG-HGUT-02420_genomic.fna.gz	dereplication_representative
GCF_902387945.1	NZ_LR699010.1	1921565	1927585	5819.0	0	1	0	1	0	1	0	373	(-1, -1, -1)	(2, 1, 0)	GCF_902387945.1_UHGG_MGYG-HGUT-02522_genomic.fna.gz	GCF_902387945.1_UHGG_MGYG-HGUT-02522_genomic.fna.gz	dereplication_representative
GCF_934924865.1	NZ_OW235315.1	873458	881380	11263.0	1	1	0	1	1	1	1	23	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_934924865.1_Tepidibacter_sp_8C15b_genomic.fna.gz	GCF_934924865.1_Tepidibacter_sp_8C15b_genomic.fna.gz	dereplication_representative
GCF_943192995.1	NZ_CALPCP010000015.1	57561	64144	6246.0	1	1	0	1	0	0	0	296	(-1, -1, -1)	(2, 1, 0)	GCF_943192995.1_Flintibacter_sp_nov_DSM110149_genomic.fna.gz	GCF_943192995.1_Flintibacter_sp_nov_DSM110149_genomic.fna.gz	dereplication_representative
GCF_943193115.1	NZ_CALPCY010000007.1	93434	98187	5803.0	0	1	0	1	0	1	0	374	(-1, -1, -1)	(2, 1, 0)	GCF_943193115.1_Lachnospiraceae_gen_nov1_DSM111138_genomic.fna.gz	GCF_943193115.1_Lachnospiraceae_gen_nov1_DSM111138_genomic.fna.gz	dereplication_representative
GCF_943736985.1	NZ_CALSFS010000005.1	9922	17030	9551.0	1	1	0	1	0	1	1	107	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_943736985.1_PRJEB52555_genomic.fna.gz	GCF_943736985.1_PRJEB52555_genomic.fna.gz	dereplication_representative
GCF_947381515.1	NZ_CANCWE010000007.1	108409	115488	9516.0	1	1	0	1	0	1	1	124	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_947381515.1_B063_genomic.fna.gz	GCF_947381515.1_B063_genomic.fna.gz	dereplication_representative
GCF_947568225.1	NZ_CANOOQ010000001.1	853204	858025	6301.0	1	1	0	1	0	0	0	280	(1, 1, 1)	(2, 1, 0)	GCF_947568225.1_B095_genomic.fna.gz	GCF_947568225.1_B095_genomic.fna.gz	dereplication_representative
GCF_964238185.1	NZ_CAXSLG010000003.1	94100	98820	5984.0	0	1	0	1	0	1	0	334	(-1, -1, -1)	(2, 1, 0)	GCF_964238185.1_CC00844_genomic.fna.gz	GCF_964238185.1_CC00844_genomic.fna.gz	dereplication_representative
GCF_964246085.1	NZ_CAXTPD010000001.1	156446	161134	5885.0	0	1	0	1	0	1	0	366	(1, 1, 1)	(2, 1, 0)	GCF_964246085.1_CC00457_genomic.fna.gz	GCF_964246085.1_CC00457_genomic.fna.gz	dereplication_representative
GCF_964259345.1	NZ_CAXVJR010000007.1	17308	23009	7880.0	1	1	0	1	1	0	0	233	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_964259345.1_CC00581_genomic.fna.gz	GCF_964259345.1_CC00581_genomic.fna.gz	dereplication_representative
GCF_965140945.1	NZ_OZ223661.1	965803	976068	10836.0	1	1	0	1	1	1	1	39	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_965140945.1_TKVEch2KIv1_genomic.fna.gz	GCF_965140945.1_TKVEch2KIv1_genomic.fna.gz	dereplication_representative
