db_id	query	scaff	strand	coords	db	crossref_id	crossref_method	name	taxon_name	taxon_id	evalue	score	seqid	qcov	tcov
WP_090553292.1	ctg16_37	NZ_FNFP01000002.1	-	453774..454799	local	WP_090553292.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900100845.1	393762	6.097e-51	2098	64.4	99.7	99.7
WP_242975093.1	ctg16_43	NZ_FZOJ01000008.1	-	59838..60725	local	WP_242975093.1	local	protein translocase subunit SecF	GCF_900188145.1	312168	8.349e-29	1339	54.3	96.3	96.6
WP_242975094.1	ctg16_42	NZ_FZOJ01000008.1	-	60741..61979	local	WP_242975094.1	local	protein translocase subunit SecD	GCF_900188145.1	312168	2.622e-39	2006	51.3	99.5	100.0
WP_089282737.1	ctg16_41	NZ_FZOJ01000008.1	-	62118..62624	local	WP_089282737.1	local	gamma carbonic anhydrase family protein	GCF_900188145.1	312168	1.649e-17	858	52.7	99.4	98.2
WP_089282738.1	ctg16_40	NZ_FZOJ01000008.1	-	62621..63982	local	WP_089282738.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900188145.1	312168	6.852e-56	2446	61.8	97.6	100.0
WP_089282742.1	ctg16_38	NZ_FZOJ01000008.1	-	65285..66403	local	WP_089282742.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900188145.1	312168	4.565e-62	2542	77.0	98.7	99.7
WP_089282867.1	ctg16_37	NZ_FZOJ01000008.1	-	66420..67445	local	WP_089282867.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900188145.1	312168	6.85e-51	2096	65.2	99.7	99.7
WP_248483119.1	ctg16_37	NZ_OW235315.1	+	873458..874480	local	WP_248483119.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_934924865.1	2925782	1.3e-50	2085	66.0	99.4	99.4
WP_248484755.1	ctg16_38	NZ_OW235315.1	+	875038..876159	local	WP_248484755.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_934924865.1	2925782	6.469e-62	2536	81.0	98.4	99.2
WP_248483126.1	ctg16_40	NZ_OW235315.1	+	877372..878754	local	WP_248483126.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_934924865.1	2925782	4.938e-56	2452	60.0	98.1	99.6
WP_248483128.1	ctg16_41	NZ_OW235315.1	+	878747..879247	local	WP_248483128.1	local	gamma carbonic anhydrase family protein	GCF_934924865.1	2925782	3.446e-17	844	49.3	99.4	98.8
WP_248483130.1	ctg16_42	NZ_OW235315.1	+	879264..880508	local	WP_248483130.1	local	protein translocase subunit SecD	GCF_934924865.1	2925782	2.75e-39	2005	51.3	99.1	99.5
WP_248483132.1	ctg16_43	NZ_OW235315.1	+	880520..881380	local	WP_248483132.1	local	protein translocase subunit SecF	GCF_934924865.1	2925782	7.507e-29	1341	54.7	95.6	99.0
WP_201750473.1	ctg16_43	NZ_QXXA01000009.1	-	103459..104322	local	WP_201750473.1	local	protein translocase subunit SecF	GCF_009911265.1	1720316	8.054e-30	1383	55.9	95.89999999999999	99.0
WP_201750474.1	ctg16_42	NZ_QXXA01000009.1	-	104334..105602	local	WP_201750474.1	local	protein translocase subunit SecD	GCF_009911265.1	1720316	5.209e-40	2040	50.1	99.5	100.0
WP_160197407.1	ctg16_41	NZ_QXXA01000009.1	-	105649..106149	local	WP_160197407.1	local	gamma carbonic anhydrase family protein	GCF_009911265.1	1720316	5.384e-19	923	55.4	99.4	98.8
WP_201750475.1	ctg16_40	NZ_QXXA01000009.1	-	106171..107517	local	WP_201750475.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_009911265.1	1720316	2.022e-54	2384	56.9	96.1	99.3
WP_130807380.1	ctg16_38	NZ_QXXA01000009.1	-	108622..109743	local	WP_130807380.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_009911265.1	1720316	3.251e-59	2429	71.8	98.4	99.2
WP_160197411.1	ctg16_37	NZ_QXXA01000009.1	-	109757..110782	local	WP_160197411.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_009911265.1	1720316	5.12e-51	2101	65.3	100.0	100.0
WP_277731181.1	ctg16_43	NZ_CP120733.1	-	2709789..2710649	local	WP_277731181.1	local	protein translocase subunit SecF	GCF_029542625.1	3036126	4.184e-29	1352	54.4	95.6	99.0
WP_277731182.1	ctg16_42	NZ_CP120733.1	-	2710661..2711905	local	WP_277731182.1	local	protein translocase subunit SecD	GCF_029542625.1	3036126	2.75e-39	2005	50.9	99.1	99.5
WP_277731183.1	ctg16_41	NZ_CP120733.1	-	2711921..2712421	local	WP_277731183.1	local	gamma carbonic anhydrase family protein	GCF_029542625.1	3036126	5.251e-17	836	48.7	99.4	98.8
WP_277731184.1	ctg16_40	NZ_CP120733.1	-	2712414..2713796	local	WP_277731184.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_029542625.1	3036126	1.831e-55	2428	60.2	98.1	99.6
WP_277731188.1	ctg16_38	NZ_CP120733.1	-	2714925..2716046	local	WP_277731188.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_029542625.1	3036126	4.307e-62	2543	81.0	98.4	99.2
WP_277731190.1	ctg16_37	NZ_CP120733.1	-	2716630..2717652	local	WP_277731190.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_029542625.1	3036126	1.953e-50	2078	65.7	99.4	99.4
WP_038262666.1	ctg16_37	NZ_JJMM01000005.1	+	106596..107621	local	WP_038262666.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000699585.2	1121324	1.65e-52	2160	65.9	100.0	100.0
WP_038262668.1	ctg16_38	NZ_JJMM01000005.1	+	107642..108763	local	WP_038262668.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000699585.2	1121324	8.163e-62	2532	78.7	98.9	99.5
WP_038262674.1	ctg16_40	NZ_JJMM01000005.1	+	109434..110804	local	WP_038262674.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000699585.2	1121324	3.021e-56	2461	59.1	97.2	99.3
WP_038262676.1	ctg16_41	NZ_JJMM01000005.1	+	110806..111306	local	WP_038262676.1	local	gamma carbonic anhydrase family protein	GCF_000699585.2	1121324	1.157e-16	821	45.1	99.4	98.8
WP_038262679.1	ctg16_42	NZ_JJMM01000005.1	+	111321..112571	local	WP_038262679.1	local	protein translocase subunit SecD	GCF_000699585.2	1121324	5.762e-38	1941	50.8	99.1	99.3
WP_038262681.1	ctg16_43	NZ_JJMM01000005.1	+	112582..113442	local	WP_038262681.1	local	protein translocase subunit SecF	GCF_000699585.2	1121324	3.9e-28	1310	52.4	95.89999999999999	99.3
WP_340258507.1	ctg16_37	NZ_JBBMMD010000047.1	+	17164..18186	local	WP_340258507.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_037844525.1	3134138	2.071e-50	2077	66.3	99.4	99.4
WP_340258511.1	ctg16_38	NZ_JBBMMD010000047.1	+	18742..19863	local	WP_340258511.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_037844525.1	3134138	5.434e-62	2539	81.6	98.4	99.2
WP_340258519.1	ctg16_40	NZ_JBBMMD010000047.1	+	20986..22368	local	WP_340258519.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_037844525.1	3134138	1.319e-55	2434	60.2	98.1	99.6
WP_340258521.1	ctg16_41	NZ_JBBMMD010000047.1	+	22361..22861	local	WP_340258521.1	local	gamma carbonic anhydrase family protein	GCF_037844525.1	3134138	8.889e-17	826	47.5	99.4	98.8
WP_340258523.1	ctg16_42	NZ_JBBMMD010000047.1	+	22877..24121	local	WP_340258523.1	local	protein translocase subunit SecD	GCF_037844525.1	3134138	3.171e-39	2002	50.4	99.1	99.5
WP_340258524.1	ctg16_43	NZ_JBBMMD010000047.1	+	24133..24993	local	WP_340258524.1	local	protein translocase subunit SecF	GCF_037844525.1	3134138	1.033e-28	1335	53.7	95.6	99.0
WP_244272603.1	ctg16_43	NZ_FOHU01000001.1	-	430839..431717	local	WP_244272603.1	local	protein translocase subunit SecF	GCF_900111615.1	426128	5.966e-28	1302	51.0	97.3	98.6
WP_170834638.1	ctg16_42	NZ_FOHU01000001.1	-	431725..432963	local	WP_170834638.1	local	protein translocase subunit SecD	GCF_900111615.1	426128	7.265e-40	2033	51.1	99.5	100.0
WP_090438606.1	ctg16_41	NZ_FOHU01000001.1	-	433099..433605	local	WP_090438606.1	local	gamma carbonic anhydrase family protein	GCF_900111615.1	426128	1.082e-17	866	51.8	99.4	97.6
WP_090438609.1	ctg16_40	NZ_FOHU01000001.1	-	433608..434963	local	WP_090438609.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900111615.1	426128	2.833e-55	2420	58.9	97.2	100.0
WP_090438960.1	ctg16_38	NZ_FOHU01000001.1	-	436203..437321	local	WP_090438960.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900111615.1	426128	4.948e-61	2501	74.5	99.2	100.0
WP_090438621.1	ctg16_37	NZ_FOHU01000001.1	-	437338..438363	local	WP_090438621.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900111615.1	426128	9.165e-51	2091	64.1	99.7	99.7
WP_130806757.1	ctg16_37	NZ_LR130785.1	+	1547702..1548727	local	WP_130806757.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900626135.1	1720316	1.548e-50	2082	64.8	100.0	100.0
WP_130807380.1	ctg16_38	NZ_LR130785.1	+	1548741..1549862	local	WP_130807380.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900626135.1	1720316	3.251e-59	2429	71.8	98.4	99.2
WP_130806765.1	ctg16_40	NZ_LR130785.1	+	1550967..1552319	local	WP_130806765.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900626135.1	1720316	1.38e-54	2391	56.4	96.6	99.3
WP_130806767.1	ctg16_41	NZ_LR130785.1	+	1552334..1552834	local	WP_130806767.1	local	gamma carbonic anhydrase family protein	GCF_900626135.1	1720316	4.913e-18	881	55.4	99.4	98.8
WP_207289668.1	ctg16_42	NZ_LR130785.1	+	1552880..1554148	local	WP_207289668.1	local	protein translocase subunit SecD	GCF_900626135.1	1720316	1.348e-39	2020	49.4	99.5	100.0
WP_207289670.1	ctg16_43	NZ_LR130785.1	+	1554160..1555023	local	WP_207289670.1	local	protein translocase subunit SecF	GCF_900626135.1	1720316	1.524e-29	1371	55.6	95.89999999999999	99.0
WP_285621364.1	ctg16_37	NZ_CP127161.1	+	2343316..2344341	local	WP_285621364.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_030263895.1	3050072	7.261e-51	2095	62.3	99.7	99.7
WP_285621369.1	ctg16_38	NZ_CP127161.1	+	2344441..2345559	local	WP_285621369.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_030263895.1	3050072	1.283e-59	2445	71.3	99.2	100.0
WP_285621379.1	ctg16_40	NZ_CP127161.1	+	2346811..2348154	local	WP_285621379.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_030263895.1	3050072	6.488e-56	2447	60.1	96.3	99.8
WP_285621382.1	ctg16_41	NZ_CP127161.1	+	2348166..2348669	local	WP_285621382.1	local	gamma carbonic anhydrase family protein	GCF_030263895.1	3050072	1.832e-17	856	54.8	99.4	98.2
WP_285621384.1	ctg16_42	NZ_CP127161.1	+	2348749..2350014	local	WP_285621384.1	local	protein translocase subunit SecD	GCF_030263895.1	3050072	2.227e-38	1961	49.8	99.5	100.0
WP_285621387.1	ctg16_43	NZ_CP127161.1	+	2350028..2350915	local	WP_285621387.1	local	protein translocase subunit SecF	GCF_030263895.1	3050072	7.507e-29	1341	52.7	97.3	97.6
WP_099187761.1	ctg16_37	NZ_BDQY01000002.1	+	57404..58426	local	WP_099187761.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_002724055.1	655607	7.453e-50	2055	64.4	99.7	99.7
WP_099187765.1	ctg16_38	NZ_BDQY01000002.1	+	58986..60107	local	WP_099187765.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_002724055.1	655607	1.46e-61	2522	81.3	98.4	99.2
WP_099187773.1	ctg16_40	NZ_BDQY01000002.1	+	61361..62743	local	WP_099187773.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_002724055.1	655607	1.933e-55	2427	59.8	97.8	99.6
WP_099187775.1	ctg16_41	NZ_BDQY01000002.1	+	62736..63236	local	WP_099187775.1	local	gamma carbonic anhydrase family protein	GCF_002724055.1	655607	4.981e-17	837	48.7	99.4	98.8
WP_187296191.1	ctg16_42	NZ_BDQY01000002.1	+	63252..64496	local	WP_187296191.1	local	protein translocase subunit SecD	GCF_002724055.1	655607	4.639e-39	1994	50.4	99.1	99.5
WP_187296192.1	ctg16_43	NZ_BDQY01000002.1	+	64509..65369	local	WP_187296192.1	local	protein translocase subunit SecF	GCF_002724055.1	655607	4.113e-28	1309	53.7	95.6	99.0
WP_310477383.1	ctg16_37	NZ_JAVKGO010000001.1	+	180890..181915	local	WP_310477383.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_031432315.1	3074076	8.647e-51	2092	62.3	99.7	99.7
WP_310477384.1	ctg16_38	NZ_JAVKGO010000001.1	+	181932..183047	local	WP_310477384.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_031432315.1	3074076	2.61e-61	2512	75.0	98.1	99.5
WP_310477392.1	ctg16_40	NZ_JAVKGO010000001.1	+	184444..185793	local	WP_310477392.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_031432315.1	3074076	2.177e-56	2467	61.4	96.8	100.0
WP_310477393.1	ctg16_41	NZ_JAVKGO010000001.1	+	185812..186315	local	WP_310477393.1	local	gamma carbonic anhydrase family protein	GCF_031432315.1	3074076	6.832e-17	831	46.3	99.4	98.2
WP_310477394.1	ctg16_42	NZ_JAVKGO010000001.1	+	186385..187653	local	WP_310477394.1	local	protein translocase subunit SecD	GCF_031432315.1	3074076	3.657e-39	1999	49.4	100.0	98.1
WP_310477395.1	ctg16_43	NZ_JAVKGO010000001.1	+	187634..188521	local	WP_310477395.1	local	protein translocase subunit SecF	GCF_031432315.1	3074076	3.213e-26	1227	50.1	97.3	97.6
WP_091730742.1	ctg16_37	NZ_FNQE01000022.1	+	24382..25407	local	WP_091730742.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900107485.1	415015	4.057e-51	2105	63.8	99.7	99.7
WP_091730744.1	ctg16_38	NZ_FNQE01000022.1	+	25453..26571	local	WP_091730744.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900107485.1	415015	1.142e-59	2447	72.3	98.1	99.2
WP_176967945.1	ctg16_40	NZ_FNQE01000022.1	+	27804..29153	local	WP_176967945.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900107485.1	415015	6.426e-55	2405	60.0	95.5	98.4
WP_091730753.1	ctg16_41	NZ_FNQE01000022.1	+	29165..29668	local	WP_091730753.1	local	gamma carbonic anhydrase family protein	GCF_900107485.1	415015	3.102e-17	846	54.2	99.4	98.2
WP_091730756.1	ctg16_42	NZ_FNQE01000022.1	+	29745..31010	local	WP_091730756.1	local	protein translocase subunit SecD	GCF_900107485.1	415015	2.824e-38	1956	48.7	99.5	100.0
WP_091730759.1	ctg16_43	NZ_FNQE01000022.1	+	31024..31911	local	WP_091730759.1	local	protein translocase subunit SecF	GCF_900107485.1	415015	1.757e-28	1325	53.9	97.6	98.0
WP_012995081.1	ctg16_37	NC_013921.1	+	1062801..1063826	local	WP_012995081.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000025645.1	580331	1.796e-51	2119	63.9	100.0	100.0
WP_012995082.1	ctg16_38	NC_013921.1	+	1063845..1064975	local	WP_012995082.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000025645.1	580331	5.684e-60	2459	71.6	98.4	98.4
WP_012995086.1	ctg16_40	NC_013921.1	+	1066013..1067398	local	WP_012995086.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000025645.1	580331	1.294e-53	2350	54.1	95.89999999999999	96.3
WP_012995087.1	ctg16_41	NC_013921.1	+	1067379..1067936	local	WP_012995087.1	local	gamma carbonic anhydrase family protein	GCF_000025645.1	580331	4.726e-17	838	54.6	98.8	88.1
WP_012995088.1	ctg16_42	NC_013921.1	+	1067956..1069191	local	WP_012995088.1	local	protein translocase subunit SecD	GCF_000025645.1	580331	7.871e-37	1886	44.3	99.5	100.0
WP_012995089.1	ctg16_43	NC_013921.1	+	1069204..1070115	local	WP_012995089.1	local	protein translocase subunit SecF	GCF_000025645.1	580331	6.636e-28	1300	47.6	98.3	96.0
WP_018662310.1	ctg16_43	NZ_HF952018.1	-	1188859..1189722	local	WP_018662310.1	local	protein translocase subunit SecF	GCF_000430995.1	941824	6.763e-26	1213	47.9	96.3	99.3
WP_018662312.1	ctg16_42	NZ_HF952018.1	-	1189737..1190975	local	WP_018662312.1	local	protein translocase subunit SecD	GCF_000430995.1	941824	9.777e-36	1833	43.0	99.1	99.0
WP_018662316.1	ctg16_41	NZ_HF952018.1	-	1191739..1192239	local	WP_018662316.1	local	gamma carbonic anhydrase family protein	GCF_000430995.1	941824	9.741e-18	868	56.3	100.0	99.4
WP_018662318.1	ctg16_40	NZ_HF952018.1	-	1192242..1193600	local	WP_018662318.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000430995.1	941824	2.382e-54	2381	57.8	97.0	99.8
WP_018662324.1	ctg16_38	NZ_HF952018.1	-	1194371..1195507	local	WP_018662324.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000430995.1	941824	2.61e-61	2512	75.7	99.7	98.9
WP_018662326.1	ctg16_37	NZ_HF952018.1	-	1195518..1196543	local	WP_018662326.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000430995.1	941824	6.674e-52	2136	66.7	99.7	99.7
WP_009052290.1	ctg16_37	NC_010320.1	+	1489001..1490026	local	WP_009052290.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000019065.1	399726	4.3e-51	2104	63.9	100.0	100.0
WP_009052291.1	ctg16_38	NC_010320.1	+	1490045..1491172	local	WP_009052291.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000019065.1	399726	3.251e-59	2429	70.4	98.9	98.9
WP_009052294.1	ctg16_40	NC_010320.1	+	1492211..1493596	local	WP_009052294.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000019065.1	399726	8.362e-54	2358	53.9	98.1	98.9
WP_003868512.1	ctg16_41	NC_010320.1	+	1493577..1494134	local	WP_003868512.1	local	gamma carbonic anhydrase family protein	GCF_000019065.1	399726	2.943e-17	847	53.9	98.8	88.1
WP_003868511.1	ctg16_42	NC_010320.1	+	1494154..1495389	local	WP_003868511.1	local	protein translocase subunit SecD	GCF_000019065.1	399726	7.871e-37	1886	45.0	99.5	100.0
WP_003868510.1	ctg16_43	NC_010320.1	+	1495402..1496313	local	WP_003868510.1	local	protein translocase subunit SecF	GCF_000019065.1	399726	6.636e-28	1300	46.9	99.0	96.7
WP_003869759.1	ctg16_37	NZ_CP033580.1	+	1708584..1709609	local	WP_003869759.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_003722315.1	509192	2.546e-51	2113	64.2	100.0	100.0
WP_003869760.1	ctg16_38	NZ_CP033580.1	+	1709650..1710780	local	WP_003869760.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_003722315.1	509192	5.06e-60	2461	71.8	98.4	98.4
WP_003869764.1	ctg16_40	NZ_CP033580.1	+	1711819..1713204	local	WP_003869764.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_003722315.1	509192	1.7e-53	2345	53.7	97.39999999999999	97.6
WP_004401822.1	ctg16_41	NZ_CP033580.1	+	1713185..1713742	local	WP_004401822.1	local	gamma carbonic anhydrase family protein	GCF_003722315.1	509192	1.564e-17	859	55.2	98.8	88.1
WP_003869766.1	ctg16_42	NZ_CP033580.1	+	1713762..1714997	local	WP_003869766.1	local	protein translocase subunit SecD	GCF_003722315.1	509192	6.684e-36	1841	43.6	99.5	100.0
WP_003869767.1	ctg16_43	NZ_CP033580.1	+	1715010..1715921	local	WP_003869767.1	local	protein translocase subunit SecF	GCF_003722315.1	509192	1.397e-27	1286	46.2	99.0	96.7
WP_042832886.1	ctg16_37	NZ_JOOI01000001.1	+	354271..355296	local	WP_042832886.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000806225.2	1511746	7.074e-52	2135	63.9	100.0	100.0
WP_042832887.1	ctg16_38	NZ_JOOI01000001.1	+	355337..356467	local	WP_042832887.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000806225.2	1511746	1.077e-59	2448	71.8	98.4	98.4
WP_042832889.1	ctg16_40	NZ_JOOI01000001.1	+	357506..358891	local	WP_042832889.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000806225.2	1511746	7.842e-53	2317	53.3	97.39999999999999	97.6
WP_042832890.1	ctg16_41	NZ_JOOI01000001.1	+	358872..359429	local	WP_042832890.1	local	gamma carbonic anhydrase family protein	GCF_000806225.2	1511746	1.408e-17	861	55.2	98.8	88.1
WP_042832891.1	ctg16_42	NZ_JOOI01000001.1	+	359449..360684	local	WP_042832891.1	local	protein translocase subunit SecD	GCF_000806225.2	1511746	1.649e-35	1822	43.6	99.5	100.0
WP_042832892.1	ctg16_43	NZ_JOOI01000001.1	+	360697..361608	local	WP_042832892.1	local	protein translocase subunit SecF	GCF_000806225.2	1511746	5.001e-27	1262	46.2	99.0	96.7
WP_049685080.1	ctg16_37	NZ_OZ223661.1	+	965803..966828	local	WP_049685080.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_965140945.1	2325	1.342e-51	2124	63.6	100.0	100.0
WP_049685082.1	ctg16_38	NZ_OZ223661.1	+	969799..970926	local	WP_049685082.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_965140945.1	2325	2.576e-59	2433	70.9	98.9	98.9
WP_049685085.1	ctg16_40	NZ_OZ223661.1	+	971966..973351	local	WP_049685085.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_965140945.1	2325	5.969e-53	2322	52.4	97.39999999999999	97.6
WP_049685086.1	ctg16_41	NZ_OZ223661.1	+	973332..973889	local	WP_049685086.1	local	gamma carbonic anhydrase family protein	GCF_965140945.1	2325	1.738e-17	857	53.9	98.8	88.1
WP_049685087.1	ctg16_42	NZ_OZ223661.1	+	973909..975144	local	WP_049685087.1	local	protein translocase subunit SecD	GCF_965140945.1	2325	2.782e-35	1811	43.6	99.5	100.0
WP_049685088.1	ctg16_43	NZ_OZ223661.1	+	975157..976068	local	WP_049685088.1	local	protein translocase subunit SecF	GCF_965140945.1	2325	1.191e-27	1289	45.9	99.0	96.7
WP_011025517.1	ctg16_37	NZ_JAULJF010000005.1	+	8514..9539	local	WP_011025517.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_040088595.1	3055846	1.157e-50	2087	63.0	100.0	100.0
WP_349121687.1	ctg16_38	NZ_JAULJF010000005.1	+	9556..10683	local	WP_349121687.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_040088595.1	3055846	3.369e-60	2468	70.5	98.4	98.7
WP_349121689.1	ctg16_40	NZ_JAULJF010000005.1	+	11733..13142	local	WP_349121689.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_040088595.1	3055846	1.099e-53	2353	54.2	97.0	95.7
WP_349121690.1	ctg16_41	NZ_JAULJF010000005.1	+	13099..13656	local	WP_349121690.1	local	gamma carbonic anhydrase family protein	GCF_040088595.1	3055846	1.958e-16	811	56.7	98.8	88.1
WP_011025523.1	ctg16_42	NZ_JAULJF010000005.1	+	13680..14912	local	WP_011025523.1	local	protein translocase subunit SecD	GCF_040088595.1	3055846	6.374e-36	1842	43.7	99.5	100.0
WP_009610924.1	ctg16_43	NZ_JAULJF010000005.1	+	14925..15836	local	WP_009610924.1	local	protein translocase subunit SecF	GCF_040088595.1	3055846	2.643e-27	1274	43.9	99.7	97.39999999999999
